WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,UBW,UBL
45,Bali,Commonwealth Bank Tennis Classic,9/12/2008,3,Outdoor,Hard,Quarterfinals,3,Hantuchova D.,Chan Y.J.,11,59,1847,531,7,6,4,6,6,2,2,1,Completed,1.28,3.5,1.32,3.22,1.333,3.25,1.427,3.14,1.34,3.15
45,Bali,Commonwealth Bank Tennis Classic,9/12/2008,3,Outdoor,Hard,Quarterfinals,3,Paszek T.,Pennetta F.,85,16,401,1525,4,6,6,0,6,2,2,1,Completed,2.62,1.44,2.35,1.55,2.625,1.444,2.76,1.538,2.52,1.5
45,Bali,Commonwealth Bank Tennis Classic,9/13/2008,3,Outdoor,Hard,Semifinals,3,Schnyder P.,Petrova N.,13,22,1702,1181,7,5,6,1,,,2,0,Completed,2.75,1.4,2.45,1.5,2.25,1.571,2.68,1.562,2.45,1.53
45,Bali,Commonwealth Bank Tennis Classic,9/13/2008,3,Outdoor,Hard,Semifinals,3,Paszek T.,Hantuchova D.,85,11,401,1847,6,2,5,7,6,4,2,1,Completed,2.1,1.66,1.95,1.8,2.1,1.667,2.13,1.813,2.05,1.73
45,Bali,Commonwealth Bank Tennis Classic,9/14/2008,3,Outdoor,Hard,The Final,3,Schnyder P.,Paszek T.,13,85,1702,401,6,3,6,0,,,2,0,Completed,1.4,2.87,1.45,2.6,1.5,2.5,1.455,3,1.45,2.68
46,Guangzhou,TOE Life Ceramics Guangzhou International Women's Open,9/15/2008,3,Outdoor,Hard,1st Round,3,Lu J.J.,Dzehalevich E.,493,136,33,248,7,6,6,2,,,2,0,Completed,3.5,1.28,3.35,1.3,3,1.36,3.05,1.444,,
46,Guangzhou,TOE Life Ceramics Guangzhou International Women's Open,9/15/2008,3,Outdoor,Hard,1st Round,3,Knapp K.,Zhang S.,70,223,469,128,7,6,1,6,6,1,2,1,Completed,2,1.72,1.87,1.87,2.1,1.667,1.952,1.952,,
46,Guangzhou,TOE Life Ceramics Guangzhou International Women's Open,9/15/2008,3,Outdoor,Hard,1st Round,3,Koryttseva M.,Amanmuradova A.,54,79,580,447,6,4,6,4,,,2,0,Completed,2,1.72,1.95,1.8,1.909,1.8,2.21,1.763,,
46,Guangzhou,TOE Life Ceramics Guangzhou International Women's Open,9/15/2008,3,Outdoor,Hard,1st Round,3,Kudryavtseva A.,Pavlyuchenkova A.,82,76,413,455,6,4,4,6,6,3,2,1,Completed,1.83,1.83,1.75,2,1.833,1.833,1.926,1.98,1.88,1.88
46,Guangzhou,TOE Life Ceramics Guangzhou International Women's Open,9/15/2008,3,Outdoor,Hard,1st Round,3,Olaru I.,Kapros A.,122,310,297,77,6,7,6,4,6,1,2,1,Completed,1.11,6,1.15,4.95,1.167,4.5,1.175,6.2,1.15,5.15
46,Guangzhou,TOE Life Ceramics Guangzhou International Women's Open,9/15/2008,3,Outdoor,Hard,1st Round,3,Govortsova O.,Yan Z.,46,102,645,347,6,3,6,2,,,2,0,Completed,1.44,2.62,1.48,2.53,1.5,2.5,1.578,2.63,1.55,2.4
46,Guangzhou,TOE Life Ceramics Guangzhou International Women's Open,9/16/2008,3,Outdoor,Hard,1st Round,3,Rus A.,Wickmayer Y.,233,67,121,486,6,7,6,2,6,4,2,1,Completed,3,1.36,2.92,1.37,3,1.364,3.15,1.426,3.1,1.35
46,Guangzhou,TOE Life Ceramics Guangzhou International Women's Open,9/16/2008,3,Outdoor,Hard,1st Round,3,Parmentier P.,Han X.,50,263,601,100,6,1,7,5,,,2,0,Completed,1.22,4,1.25,3.75,1.286,3.5,1.295,4.09,1.23,4
46,Guangzhou,TOE Life Ceramics Guangzhou International Women's Open,9/16/2008,3,Outdoor,Hard,1st Round,3,Xu Y.F.,Dubois S.,313,115,75,309,6,3,6,1,,,2,0,Completed,4.5,1.16,4.25,1.2,4.5,1.167,4.6,1.25,4.3,1.2
46,Guangzhou,TOE Life Ceramics Guangzhou International Women's Open,9/16/2008,3,Outdoor,Hard,1st Round,3,Craybas J.,Pivovarova A.,78,172,452,184,6,2,6,4,,,2,0,Completed,1.8,1.9,1.75,2.05,1.72,2,1.82,2.12,1.8,1.95
46,Guangzhou,TOE Life Ceramics Guangzhou International Women's Open,9/16/2008,3,Outdoor,Hard,1st Round,3,Dulko G.,Poutchek T.,44,164,651,192,7,6,3,6,6,4,2,1,Completed,1.57,2.25,1.55,2.35,1.571,2.25,1.662,2.41,1.6,2.28
46,Guangzhou,TOE Life Ceramics Guangzhou International Women's Open,9/16/2008,3,Outdoor,Hard,1st Round,3,Zheng J.,Sun T.,33,254,850,106,6,0,6,1,,,2,0,Completed,1.06,8,1.09,6.68,1.1,6.5,1.143,7.3,1.12,6
46,Guangzhou,TOE Life Ceramics Guangzhou International Women's Open,9/17/2008,3,Outdoor,Hard,1st Round,3,Paszek T.,Lee Y.R.,63,185,515,164,6,0,6,4,,,2,0,Completed,1.07,7.5,1.13,5.5,1.125,5.5,1.143,7.3,1.13,5.6
46,Guangzhou,TOE Life Ceramics Guangzhou International Women's Open,9/17/2008,3,Outdoor,Hard,1st Round,3,Zvonareva V.,Rodionova A.,9,75,2087,457,6,1,6,2,,,2,0,Completed,1.11,6,1.15,4.65,1.143,5,1.198,5.55,1.18,4.55
46,Guangzhou,TOE Life Ceramics Guangzhou International Women's Open,9/17/2008,3,Outdoor,Hard,1st Round,3,Pin C.,Chen Y.,88,369,386,58,6,2,6,3,,,2,0,Completed,,,,,,,,,,
46,Guangzhou,TOE Life Ceramics Guangzhou International Women's Open,9/17/2008,3,Outdoor,Hard,1st Round,3,Peng S.,Santangelo M.,40,183,715,166,6,4,6,2,,,2,0,Completed,1.3,3.3,1.3,3.35,1.36,3,1.4,3.3,1.32,3.2
46,Guangzhou,TOE Life Ceramics Guangzhou International Women's Open,9/17/2008,3,Outdoor,Hard,2nd Round,3,Craybas J.,Govortsova O.,78,46,452,645,6,2,7,5,,,2,0,Completed,2.37,1.53,2.3,1.6,2.25,1.571,2.32,1.704,2.28,1.6
46,Guangzhou,TOE Life Ceramics Guangzhou International Women's Open,9/17/2008,3,Outdoor,Hard,2nd Round,3,Knapp K.,Koryttseva M.,70,54,469,580,6,4,6,4,,,2,0,Completed,2.62,1.44,2.3,1.6,2.2,1.615,2.64,1.575,2.45,1.53
46,Guangzhou,TOE Life Ceramics Guangzhou International Women's Open,9/18/2008,3,Outdoor,Hard,2nd Round,3,Paszek T.,Parmentier P.,63,50,515,601,6,2,2,6,6,3,2,1,Completed,1.36,3,1.4,2.85,1.364,3,1.42,3.18,1.43,2.75
46,Guangzhou,TOE Life Ceramics Guangzhou International Women's Open,9/18/2008,3,Outdoor,Hard,2nd Round,3,Zvonareva V.,Xu Y.F.,9,313,2087,75,6,1,7,6,,,2,0,Completed,1.04,10,1.04,9.25,1.071,7.5,1.062,14.05,1.05,9.5
46,Guangzhou,TOE Life Ceramics Guangzhou International Women's Open,9/18/2008,3,Outdoor,Hard,2nd Round,3,Zheng J.,Olaru I.,33,122,850,297,6,4,6,0,,,2,0,Completed,1.14,5,1.1,5.85,1.2,4.333,1.19,5.75,1.17,4.8
46,Guangzhou,TOE Life Ceramics Guangzhou International Women's Open,9/18/2008,3,Outdoor,Hard,2nd Round,3,Peng S.,Lu J.J.,40,493,715,33,6,3,6,4,,,2,0,Completed,1.06,8,1.04,9.25,1.07,7.5,1.074,11.5,1.08,7.4
46,Guangzhou,TOE Life Ceramics Guangzhou International Women's Open,9/18/2008,3,Outdoor,Hard,2nd Round,3,Pin C.,Kudryavtseva A.,88,82,386,413,2,6,6,0,6,2,2,1,Completed,2,1.72,2.1,1.7,1.909,1.8,2.1,1.833,2,1.77
46,Guangzhou,TOE Life Ceramics Guangzhou International Women's Open,9/18/2008,3,Outdoor,Hard,2nd Round,3,Rus A.,Dulko G.,233,44,121,651,6,4,6,4,,,2,0,Completed,2.5,1.5,2.45,1.5,2.375,1.533,2.52,1.617,2.4,1.55
46,Guangzhou,TOE Life Ceramics Guangzhou International Women's Open,9/19/2008,3,Outdoor,Hard,Quarterfinals,3,Peng S.,Craybas J.,40,78,715,452,6,4,6,1,,,2,0,Completed,1.36,3,1.28,3.46,1.36,3,1.368,3.52,1.3,3.4
46,Guangzhou,TOE Life Ceramics Guangzhou International Women's Open,9/19/2008,3,Outdoor,Hard,Quarterfinals,3,Pin C.,Rus A.,88,233,386,121,6,3,6,3,,,2,0,Completed,1.44,2.62,1.55,2.35,1.571,2.25,1.575,2.64,1.5,2.52
46,Guangzhou,TOE Life Ceramics Guangzhou International Women's Open,9/19/2008,3,Outdoor,Hard,Quarterfinals,3,Zvonareva V.,Knapp K.,9,70,2087,469,6,1,6,0,,,2,0,Completed,1.1,6.5,1.15,5.2,1.143,5,1.156,6.8,1.13,5.6
46,Guangzhou,TOE Life Ceramics Guangzhou International Women's Open,9/19/2008,3,Outdoor,Hard,Quarterfinals,3,Zheng J.,Paszek T.,33,63,850,515,6,2,6,1,,,2,0,Completed,1.4,2.75,1.41,2.75,1.444,2.625,1.515,2.79,1.42,2.78
46,Guangzhou,TOE Life Ceramics Guangzhou International Women's Open,9/20/2008,3,Outdoor,Hard,Semifinals,3,Peng S.,Pin C.,40,88,715,386,6,2,6,1,,,2,0,Completed,1.33,3.25,1.3,3.35,1.36,3,1.333,3.7,1.33,3.2
46,Guangzhou,TOE Life Ceramics Guangzhou International Women's Open,9/20/2008,3,Outdoor,Hard,Semifinals,3,Zvonareva V.,Zheng J.,9,33,2087,850,6,3,7,5,,,2,0,Completed,1.44,2.62,1.5,2.45,1.571,2.25,1.685,2.36,1.55,2.4
46,Guangzhou,TOE Life Ceramics Guangzhou International Women's Open,9/21/2008,3,Outdoor,Hard,The Final,3,Zvonareva V.,Peng S.,9,40,2087,715,6,7,6,0,6,2,2,1,Completed,1.28,3.6,1.3,3.35,1.33,3.25,1.333,3.7,1.3,3.4
47,Tokyo,Toray Pan Pacific Open,9/16/2008,1,Outdoor,Hard,1st Round,3,Radwanska A.,Nakamura A.,10,146,2076,222,6,1,6,4,,,2,0,Completed,1.03,11,1.05,8.5,1.063,8,1.061,14,1.05,9.5
47,Tokyo,Toray Pan Pacific Open,9/16/2008,1,Outdoor,Hard,1st Round,3,Morita A.,Szavay A.,162,19,194,1299,6,7,7,5,6,4,2,1,Completed,4.5,1.16,4.25,1.2,4.333,1.2,4.95,1.23,4.8,1.17
47,Tokyo,Toray Pan Pacific Open,9/16/2008,1,Outdoor,Hard,1st Round,3,Bartoli M.,Kirilenko M.,14,27,1635,1030,6,2,6,2,,,2,0,Completed,1.4,2.75,1.5,2.45,1.5,2.5,1.493,2.83,1.44,2.7
47,Tokyo,Toray Pan Pacific Open,9/16/2008,1,Outdoor,Hard,1st Round,3,Cibulkova D.,Mauresmo A.,21,23,1232,1111,0,6,6,1,7,6,2,1,Completed,1.72,2,1.75,2.05,1.667,2.1,1.794,2.16,1.75,2.03
47,Tokyo,Toray Pan Pacific Open,9/16/2008,1,Outdoor,Hard,1st Round,3,Cornet A.,Wozniak A.,18,41,1330,698,4,6,6,3,6,3,2,1,Completed,1.33,3.25,1.34,3.17,1.4,2.75,1.385,3.4,1.35,3.1
47,Tokyo,Toray Pan Pacific Open,9/16/2008,1,Outdoor,Hard,1st Round,3,Pennetta F.,Peer S.,16,35,1530,812,6,4,6,4,,,2,0,Completed,1.44,2.62,1.55,2.35,1.533,2.375,1.541,2.75,1.48,2.57
47,Tokyo,Toray Pan Pacific Open,9/16/2008,1,Outdoor,Hard,1st Round,3,Kanepi K.,Chakvetadze A.,39,13,735,1782,6,4,3,6,6,3,2,1,Completed,2.62,1.44,2.6,1.45,2.375,1.533,2.87,1.483,2.52,1.5
47,Tokyo,Toray Pan Pacific Open,9/16/2008,1,Outdoor,Hard,1st Round,3,Schiavone F.,Hantuchova D.,28,12,1020,1807,6,1,7,5,,,2,0,Completed,2.1,1.66,1.9,1.85,2.1,1.667,2.17,1.787,2.03,1.75
47,Tokyo,Toray Pan Pacific Open,9/17/2008,1,Outdoor,Hard,1st Round,3,Srebotnik K.,Wozniacki C.,25,17,1052,1483,6,1,6,2,,,2,0,Completed,3,1.36,3.1,1.35,3,1.364,3.24,1.41,2.85,1.4
47,Tokyo,Toray Pan Pacific Open,9/17/2008,1,Outdoor,Hard,1st Round,3,Petrova N.,Rezai A.,20,77,1255,452,7,5,6,2,,,2,0,Completed,1.12,5.5,1.2,4.25,1.2,4.333,1.189,5.8,1.16,5
47,Tokyo,Toray Pan Pacific Open,9/17/2008,1,Outdoor,Hard,1st Round,3,Razzano V.,Sugiyama A.,37,30,771,941,6,3,6,2,,,2,0,Completed,2.62,1.44,2.35,1.55,2.375,1.533,2.75,1.541,2.45,1.52
47,Tokyo,Toray Pan Pacific Open,9/17/2008,1,Outdoor,Hard,1st Round,3,Kuznetsova S.,Li N.,7,31,2571,935,6,2,1,6,6,3,2,1,Completed,1.66,2.1,1.8,1.95,1.8,1.909,1.971,1.935,1.8,1.95
47,Tokyo,Toray Pan Pacific Open,9/17/2008,1,Outdoor,Hard,2nd Round,3,Safina D.,Cibulkova D.,5,21,3357,1232,6,3,6,4,,,2,0,Completed,1.16,4.5,1.2,4.25,1.25,3.75,1.289,4.16,1.25,3.8
47,Tokyo,Toray Pan Pacific Open,9/18/2008,1,Outdoor,Hard,2nd Round,3,Dementieva E.,Cornet A.,4,18,3430,1330,6,0,6,3,,,2,0,Completed,1.16,4.5,1.2,4.25,1.2,4.333,1.215,5.25,1.2,4.3
47,Tokyo,Toray Pan Pacific Open,9/18/2008,1,Outdoor,Hard,2nd Round,3,Kanepi K.,Razzano V.,39,37,735,771,6,4,6,2,,,2,0,Completed,1.66,2.1,1.7,2.1,1.615,2.2,1.769,2.2,1.64,2.2
47,Tokyo,Toray Pan Pacific Open,9/18/2008,1,Outdoor,Hard,2nd Round,3,Srebotnik K.,Schiavone F.,25,28,1052,1020,6,4,6,3,,,2,0,Completed,1.57,2.25,1.6,2.25,1.615,2.2,1.69,2.35,1.7,2.1
47,Tokyo,Toray Pan Pacific Open,9/18/2008,1,Outdoor,Hard,2nd Round,3,Radwanska A.,Bartoli M.,10,14,2076,1635,6,2,6,3,,,2,0,Completed,1.38,2.87,1.48,2.53,1.4,2.75,1.488,2.85,1.44,2.7
47,Tokyo,Toray Pan Pacific Open,9/18/2008,1,Outdoor,Hard,2nd Round,3,Jankovic J.,Pennetta F.,2,16,3965,1530,6,2,6,1,,,2,0,Completed,1.14,5,1.2,4.25,1.167,4.5,1.185,5.9,1.18,4.6
47,Tokyo,Toray Pan Pacific Open,9/18/2008,1,Outdoor,Hard,2nd Round,3,Kuznetsova S.,Morita A.,7,162,2571,194,6,1,6,1,,,2,0,Completed,1.04,10,1.04,9.25,1.05,8.5,1.067,13,1.07,8
47,Tokyo,Toray Pan Pacific Open,9/18/2008,1,Outdoor,Hard,2nd Round,3,Petrova N.,Ivanovic A.,20,3,1255,3532,6,1,1,6,6,2,2,1,Completed,2.25,1.57,2.15,1.65,2.2,1.615,2.36,1.685,2.15,1.67
47,Tokyo,Toray Pan Pacific Open,9/19/2008,1,Outdoor,Hard,Quarterfinals,3,Kuznetsova S.,Jankovic J.,7,2,2571,3965,2,6,7,5,7,5,2,1,Completed,2.62,1.44,2.35,1.55,2.25,1.571,2.55,1.606,2.38,1.55
47,Tokyo,Toray Pan Pacific Open,9/19/2008,1,Outdoor,Hard,Quarterfinals,3,Petrova N.,Radwanska A.,20,10,1255,2076,6,3,6,0,,,2,0,Completed,2.25,1.57,2.15,1.65,2.1,1.667,2.37,1.68,2.25,1.62
47,Tokyo,Toray Pan Pacific Open,9/19/2008,1,Outdoor,Hard,Quarterfinals,3,Srebotnik K.,Dementieva E.,25,4,1052,3430,6,3,6,4,,,2,0,Completed,4.33,1.2,4.25,1.2,3.75,1.25,4.45,1.267,3.55,1.28
47,Tokyo,Toray Pan Pacific Open,9/19/2008,1,Outdoor,Hard,Quarterfinals,3,Safina D.,Kanepi K.,5,39,3357,735,6,4,6,7,6,2,2,1,Completed,1.12,5.5,1.15,5.2,1.143,5,1.18,6.05,1.16,4.9
47,Tokyo,Toray Pan Pacific Open,9/20/2008,1,Outdoor,Hard,Semifinals,3,Kuznetsova S.,Srebotnik K.,7,25,2571,1052,7,6,6,2,,,2,0,Completed,1.44,2.62,1.5,2.45,1.444,2.625,1.568,2.66,1.52,2.48
47,Tokyo,Toray Pan Pacific Open,9/20/2008,1,Outdoor,Hard,Semifinals,3,Safina D.,Petrova N.,5,20,3357,1255,6,1,6,0,,,2,0,Completed,1.61,2.2,1.7,2.1,1.667,2.1,1.741,2.25,1.63,2.22
47,Tokyo,Toray Pan Pacific Open,9/21/2008,1,Outdoor,Hard,The Final,3,Safina D.,Kuznetsova S.,5,7,3357,2571,6,1,6,3,,,2,0,Completed,1.44,2.75,1.55,2.35,1.5,2.5,1.524,2.78,1.52,2.46
48,Beijing,China Open,9/22/2008,2,Outdoor,Hard,1st Round,3,Medina Garrigues A.,Wozniacki C.,27,17,966,1483,7,6,6,4,,,2,0,Completed,3.75,1.25,4.25,1.2,3.5,1.286,3.65,1.351,3.7,1.26
48,Beijing,China Open,9/22/2008,2,Outdoor,Hard,1st Round,3,Hantuchova D.,Dulko G.,13,47,1770,621,6,3,6,1,,,2,0,Completed,1.2,4.33,1.2,4,1.222,4,1.25,4.6,1.22,4.1
48,Beijing,China Open,9/22/2008,2,Outdoor,Hard,1st Round,3,Cibulkova D.,Mauresmo A.,20,25,1257,1042,3,6,6,4,6,3,2,1,Completed,1.66,2.1,1.8,1.95,1.72,2,1.82,2.12,1.75,2.03
48,Beijing,China Open,9/23/2008,2,Outdoor,Hard,1st Round,3,Schiavone F.,Li N.,23,29,1079,936,6,1,7,6,,,2,0,Completed,3,1.36,2.85,1.4,2.75,1.4,3.2,1.417,2.85,1.4
48,Beijing,China Open,9/23/2008,2,Outdoor,Hard,1st Round,3,Wozniak A.,Razzano V.,39,36,714,830,6,7,7,5,6,4,2,1,Completed,1.66,2.1,1.8,1.95,1.667,2.1,1.781,2.18,1.75,2.03
48,Beijing,China Open,9/23/2008,2,Outdoor,Hard,1st Round,3,Sugiyama A.,Yan Z.,28,99,941,347,6,3,6,4,,,2,0,Completed,1.33,3.25,1.37,2.92,1.286,3.5,1.362,3.56,1.33,3.2
48,Beijing,China Open,9/23/2008,2,Outdoor,Hard,1st Round,3,Tanasugarn T.,Srebotnik K.,38,21,757,1187,6,4,7,5,,,2,0,Completed,5,1.14,4.25,1.2,5,1.143,5.35,1.211,4.6,1.18
48,Beijing,China Open,9/23/2008,2,Outdoor,Hard,1st Round,3,Kudryavtseva A.,Peng S.,82,41,432,690,7,5,6,4,,,2,0,Completed,2.75,1.4,2.85,1.4,2.75,1.4,2.83,1.493,2.67,1.45
48,Beijing,China Open,9/23/2008,2,Outdoor,Hard,1st Round,3,Cornet A.,Zhang S.,19,224,1389,128,6,1,3,6,7,6,2,1,Completed,1.08,7,1.1,6.25,1.063,8,1.093,9.71,1.1,6.5
48,Beijing,China Open,9/23/2008,2,Outdoor,Hard,1st Round,3,Chakvetadze A.,Benesova I.,12,42,1782,670,6,4,7,5,,,2,0,Completed,1.28,3.5,1.35,3.1,1.364,3,1.415,3.21,1.31,3.3
48,Beijing,China Open,9/23/2008,2,Outdoor,Hard,1st Round,3,Szavay A.,Shvedova Y.,26,106,1025,334,6,4,6,3,,,2,0,Completed,1.5,2.5,1.6,2.25,1.533,2.375,1.581,2.62,1.62,2.24
48,Beijing,China Open,9/24/2008,2,Outdoor,Hard,1st Round,3,Zheng J.,Radwanska A.,30,10,915,2146,6,2,6,3,,,2,0,Completed,2.5,1.5,2.3,1.6,2.375,1.533,2.44,1.649,2.38,1.55
48,Beijing,China Open,9/24/2008,2,Outdoor,Hard,2nd Round,3,Hantuchova D.,Tanasugarn T.,13,38,1770,757,6,1,0,6,7,5,2,1,Completed,1.4,2.75,1.45,2.65,1.4,2.75,1.446,3.04,1.45,2.68
48,Beijing,China Open,9/24/2008,2,Outdoor,Hard,2nd Round,3,Jankovic J.,Wozniak A.,2,39,3885,714,6,3,7,5,,,2,0,Completed,1.08,7,1.13,5.5,1.1,6.5,1.111,8.75,1.07,8
48,Beijing,China Open,9/25/2008,2,Outdoor,Hard,2nd Round,3,Kuznetsova S.,Kudryavtseva A.,7,82,2870,432,6,2,6,3,,,2,0,Completed,1.11,6,1.11,5.84,1.111,6,1.142,7.36,1.12,6
48,Beijing,China Open,9/25/2008,2,Outdoor,Hard,2nd Round,3,Zheng J.,Sugiyama A.,30,28,915,941,6,1,6,2,,,2,0,Completed,1.28,3.5,,,1.3,3.4,1.365,3.54,,
48,Beijing,China Open,9/25/2008,2,Outdoor,Hard,2nd Round,3,Cibulkova D.,Chakvetadze A.,20,12,1257,1782,6,3,6,2,,,2,0,Completed,1.61,2.2,1.7,2.1,1.72,2,1.685,2.36,1.67,2.15
48,Beijing,China Open,9/25/2008,2,Outdoor,Hard,2nd Round,3,Zvonareva V.,Schiavone F.,9,23,2167,1079,7,6,6,2,,,2,0,Completed,1.33,3.25,1.35,3.1,1.364,3,1.375,3.47,1.33,3.2
48,Beijing,China Open,9/25/2008,2,Outdoor,Hard,2nd Round,3,Medina Garrigues A.,Szavay A.,27,26,966,1025,6,2,6,2,,,2,0,Completed,1.72,2,1.85,1.85,1.833,1.833,1.893,2.02,1.7,2.1
48,Beijing,China Open,9/25/2008,2,Outdoor,Hard,2nd Round,3,Ivanovic A.,Cornet A.,4,19,3533,1389,6,1,7,6,,,2,0,Completed,1.36,3,1.35,3.1,1.333,3.25,1.41,3.24,1.36,3.05
48,Beijing,China Open,9/26/2008,2,Outdoor,Hard,Quarterfinals,3,Zheng J.,Ivanovic A.,30,4,915,3533,7,6,2,6,6,4,2,1,Completed,2.37,1.53,2.25,1.6,2.5,1.5,2.51,1.621,2.34,1.57
48,Beijing,China Open,9/26/2008,2,Outdoor,Hard,Quarterfinals,3,Kuznetsova S.,Cibulkova D.,7,20,2870,1257,6,2,6,4,,,2,0,Completed,1.33,3.25,1.3,3.2,1.333,3.25,1.392,3.35,1.37,3
48,Beijing,China Open,9/26/2008,2,Outdoor,Hard,Quarterfinals,3,Zvonareva V.,Medina Garrigues A.,9,27,2167,966,6,0,6,1,,,2,0,Completed,1.25,3.75,1.32,3.2,1.3,3.4,1.333,3.7,1.3,3.4
48,Beijing,China Open,9/26/2008,2,Outdoor,Hard,Quarterfinals,3,Jankovic J.,Hantuchova D.,2,13,3885,1770,7,5,6,1,,,2,0,Completed,1.16,4.5,1.2,4.25,1.222,4,1.227,5,1.2,4.3
48,Beijing,China Open,9/27/2008,2,Outdoor,Hard,Semifinals,3,Jankovic J.,Zvonareva V.,2,9,3885,2167,6,4,2,6,6,4,2,1,Completed,1.4,2.75,1.5,2.45,1.444,2.625,1.575,2.64,1.5,2.52
48,Beijing,China Open,9/27/2008,2,Outdoor,Hard,Semifinals,3,Kuznetsova S.,Zheng J.,7,30,2870,915,7,6,7,5,,,2,0,Completed,1.38,2.87,1.45,2.6,1.444,2.625,1.559,2.69,1.48,2.57
48,Beijing,China Open,9/28/2008,2,Outdoor,Hard,The Final,3,Jankovic J.,Kuznetsova S.,2,7,3885,2870,6,3,6,2,,,2,0,Completed,1.72,2.1,1.8,1.95,1.72,2,1.758,2.22,1.8,1.97
49,Seoul,Hansol Korea Open,9/22/2008,4,Outdoor,Hard,1st Round,3,Lisicki S.,Dushevina V.,63,81,509,432,6,1,6,0,,,2,0,Completed,2.62,1.44,2.35,1.55,2.375,1.533,2.7,1.556,2.56,1.48
49,Seoul,Hansol Korea Open,9/22/2008,4,Outdoor,Hard,1st Round,3,Wickmayer Y.,Rybarikova M.,68,64,486,507,6,3,7,6,,,2,0,Completed,2.37,1.53,2.3,1.6,2.5,1.5,2.55,1.606,2.52,1.5
49,Seoul,Hansol Korea Open,9/22/2008,4,Outdoor,Hard,1st Round,3,Peer S.,Cetkovska P.,37,86,812,406,6,3,6,4,,,2,0,Completed,1.3,3.4,1.3,3.35,1.3,3.4,1.383,3.41,1.26,3.7
49,Seoul,Hansol Korea Open,9/22/2008,4,Outdoor,Hard,1st Round,3,Amanmuradova A.,Domachowska M.,78,51,437,590,6,7,6,3,6,3,2,1,Completed,2.1,1.66,2.1,1.7,2.25,1.571,2.2,1.769,2.2,1.64
49,Seoul,Hansol Korea Open,9/22/2008,4,Outdoor,Hard,1st Round,3,Parmentier P.,Han S.H.,48,600,620,23,6,1,6,1,,,2,0,Completed,1.08,7,1.07,7.19,1.063,8,1.111,8.75,1.06,9
49,Seoul,Hansol Korea Open,9/23/2008,4,Outdoor,Hard,1st Round,3,Morita A.,Rus A.,134,183,253,164,6,4,6,1,,,2,0,Completed,1.8,1.9,1.8,1.95,1.72,2,1.87,2.05,1.82,1.94
49,Seoul,Hansol Korea Open,9/23/2008,4,Outdoor,Hard,1st Round,3,Chan Y.J.,Santangelo M.,59,179,536,167,1,6,6,3,6,4,2,1,Completed,1.4,2.75,1.4,2.85,1.4,2.75,1.463,2.96,1.42,2.78
49,Seoul,Hansol Korea Open,9/23/2008,4,Outdoor,Hard,1st Round,3,Safarova L.,South M.,74,129,458,263,6,1,3,0,,,1,0,Retired,1.3,3.4,1.3,3.35,1.3,3.4,1.327,3.76,1.27,3.6
49,Seoul,Hansol Korea Open,9/23/2008,4,Outdoor,Hard,1st Round,3,Dubois S.,Pin C.,115,79,309,436,6,4,3,6,7,5,2,1,Completed,2.37,1.53,2.35,1.55,2.25,1.571,2.69,1.559,2.4,1.54
49,Seoul,Hansol Korea Open,9/23/2008,4,Outdoor,Hard,1st Round,3,Craybas J.,Yuan M.,70,100,472,346,6,0,6,0,,,2,0,Completed,1.5,2.5,1.53,2.4,1.571,2.25,1.571,2.65,1.5,2.52
49,Seoul,Hansol Korea Open,9/23/2008,4,Outdoor,Hard,1st Round,3,Kirilenko M.,Wienerova L.,33,193,891,155,6,2,6,0,,,2,0,Completed,1.08,7,1.11,5.84,1.125,5.5,1.125,8.2,1.12,6
49,Seoul,Hansol Korea Open,9/23/2008,4,Outdoor,Hard,1st Round,3,Makarova E.,Paszek T.,60,61,534,515,6,1,6,2,,,2,0,Completed,3,1.36,2.92,1.37,2.625,1.444,3,1.455,3.1,1.35
49,Seoul,Hansol Korea Open,9/23/2008,4,Outdoor,Hard,1st Round,3,Stosur S.,Erakovic M.,73,53,463,583,6,2,6,0,,,2,0,Completed,1.5,2.5,1.55,2.35,1.571,2.25,1.621,2.51,1.5,2.52
49,Seoul,Hansol Korea Open,9/23/2008,4,Outdoor,Hard,1st Round,3,Pivovarova A.,Lee Y.R.,164,178,192,168,6,7,6,3,5,3,1,1,Retired,1.36,3,1.4,2.85,1.444,2.625,1.435,3.1,1.38,2.95
49,Seoul,Hansol Korea Open,9/23/2008,4,Outdoor,Hard,1st Round,3,Zakopalova K.,Suarez Navarro C.,66,50,497,605,6,1,6,7,6,4,2,1,Completed,1.8,1.9,1.75,2.05,1.909,1.8,1.87,2.05,1.86,1.9
49,Seoul,Hansol Korea Open,9/23/2008,4,Outdoor,Hard,1st Round,3,Kanepi K.,Fujiwara R.,34,154,864,209,6,2,6,7,6,0,2,1,Completed,1.14,5,1.2,4.25,1.25,3.75,1.271,4.39,1.2,4.3
49,Seoul,Hansol Korea Open,9/24/2008,4,Outdoor,Hard,2nd Round,3,Stosur S.,Lisicki S.,73,63,463,509,6,4,6,7,6,3,2,1,Completed,1.5,2.5,1.55,2.35,1.5,2.5,1.562,2.68,1.44,2.7
