WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,SJW,SJL,UBW,UBL
42,New Haven,Pilot Pen Tennis,8/23/2009,Premier,Outdoor,Hard,1st Round,3,Bondarenko A.,Shaughnessy M.,31,916,1650,13,4,6,6,3,7,5,2,1,Completed,1.14,5,1.17,4.67,1.143,5,1.13,5.5,1.16,5
42,New Haven,Pilot Pen Tennis,8/24/2009,Premier,Outdoor,Hard,1st Round,3,Vesnina E.,Dulko G.,32,40,1597,1399,7,6,6,2,,,2,0,Completed,1.66,2.1,1.75,2.05,1.72,2,1.727,2,1.7,2.1
42,New Haven,Pilot Pen Tennis,8/24/2009,Premier,Outdoor,Hard,1st Round,3,Radwanska A.,Vinci R.,12,45,3180,1354,2,6,6,2,7,6,2,1,Completed,1.22,4,1.26,3.59,1.25,3.75,1.25,3.5,1.25,3.8
42,New Haven,Pilot Pen Tennis,8/24/2009,Premier,Outdoor,Hard,1st Round,3,Pavlyuchenkova A.,Makarova E.,38,41,1530,1397,6,3,6,3,,,2,0,Completed,2,1.72,1.95,1.8,1.833,1.833,1.83,1.83,2.06,1.73
42,New Haven,Pilot Pen Tennis,8/24/2009,Premier,Outdoor,Hard,1st Round,3,Rybarikova M.,Schiavone F.,48,27,1240,1815,6,4,6,4,,,2,0,Completed,2.2,1.61,2.2,1.65,2.25,1.571,2.2,1.62,2.2,1.64
42,New Haven,Pilot Pen Tennis,8/24/2009,Premier,Outdoor,Hard,1st Round,3,Benesova I.,Lepchenko V.,36,84,1540,753,4,6,6,2,6,1,2,1,Completed,1.66,2.1,,,1.615,2.2,1.571,2.25,1.75,2.03
42,New Haven,Pilot Pen Tennis,8/24/2009,Premier,Outdoor,Hard,1st Round,3,Razzano V.,Schnyder P.,17,20,2301,2117,6,3,3,6,6,3,2,1,Completed,1.72,2,1.7,2.1,1.8,1.909,1.73,2,1.7,2.1
42,New Haven,Pilot Pen Tennis,8/24/2009,Premier,Outdoor,Hard,1st Round,3,Wickmayer Y.,Kleybanova A.,53,28,1101,1795,3,6,6,1,6,4,2,1,Completed,2.1,1.66,2.1,1.7,2.1,1.667,2.1,1.67,2.15,1.67
42,New Haven,Pilot Pen Tennis,8/24/2009,Premier,Outdoor,Hard,1st Round,3,Mauresmo A.,Sugiyama A.,18,68,2262,916,6,4,6,1,,,2,0,Completed,1.16,4.5,1.2,4.25,1.222,4,1.2,4,1.24,3.9
42,New Haven,Pilot Pen Tennis,8/24/2009,Premier,Outdoor,Hard,1st Round,3,Kuznetsova S.,Zheng J.,6,22,5960,1965,6,1,6,7,6,4,2,1,Completed,1.36,3,1.4,2.85,1.364,2.875,1.364,2.875,1.42,2.76
42,New Haven,Pilot Pen Tennis,8/25/2009,Premier,Outdoor,Hard,1st Round,3,Stosur S.,Cornet A.,15,35,2706,1555,6,7,6,2,6,4,2,1,Completed,1.16,4.5,1.2,4.25,1.222,4,1.2,4,1.18,4.6
42,New Haven,Pilot Pen Tennis,8/25/2009,Premier,Outdoor,Hard,1st Round,3,Bartoli M.,Martinez-Sanchez M.J.,14,43,3005,1376,4,6,6,3,6,1,2,1,Completed,1.33,3.25,1.35,3.1,1.333,3.25,1.29,3.25,1.36,3.05
42,New Haven,Pilot Pen Tennis,8/25/2009,Premier,Outdoor,Hard,1st Round,3,Pennetta F.,Olaru I.R.,10,54,3420,1095,6,1,6,2,,,2,0,Completed,1.14,5,1.17,4.67,1.167,4.5,1.13,5.5,1.16,5
42,New Haven,Pilot Pen Tennis,8/25/2009,Premier,Outdoor,Hard,1st Round,3,Wozniacki C.,Gallovits E.,9,91,4400,713,6,0,6,0,,,2,0,Completed,1.08,7,1.1,6.75,1.083,7,1.071,7,1.08,7.5
42,New Haven,Pilot Pen Tennis,8/25/2009,Premier,Outdoor,Hard,2nd Round,3,Chakvetadze A.,Bammer S.,75,29,820,1770,4,6,6,4,7,5,2,1,Completed,2.25,1.57,2.15,1.65,2.1,1.667,2.1,1.67,2.14,1.68
42,New Haven,Pilot Pen Tennis,8/25/2009,Premier,Outdoor,Hard,2nd Round,3,Mauresmo A.,Bondarenko A.,18,31,2262,1650,6,1,6,1,,,2,0,Completed,1.57,2.25,1.6,2.25,1.615,2.2,1.571,2.25,1.62,2.24
42,New Haven,Pilot Pen Tennis,8/26/2009,Premier,Outdoor,Hard,2nd Round,3,Kuznetsova S.,Wickmayer Y.,6,53,5960,1101,6,4,5,7,7,6,2,1,Completed,1.25,3.75,1.28,3.46,1.25,3.75,1.25,3.5,1.26,3.65
42,New Haven,Pilot Pen Tennis,8/26/2009,Premier,Outdoor,Hard,2nd Round,3,Vesnina E.,Stosur S.,32,15,1597,2706,3,6,6,3,6,4,2,1,Completed,3.25,1.33,3.22,1.32,3.25,1.333,3,1.33,3.1,1.35
42,New Haven,Pilot Pen Tennis,8/26/2009,Premier,Outdoor,Hard,2nd Round,3,Razzano V.,Radwanska A.,17,12,2301,3180,3,6,6,4,,,1,1,Retired,2.5,1.5,2.45,1.5,2.5,1.5,2.5,1.5,2.34,1.57
42,New Haven,Pilot Pen Tennis,8/26/2009,Premier,Outdoor,Hard,2nd Round,3,Pennetta F.,Benesova I.,10,36,3420,1540,7,6,6,4,,,2,0,Completed,1.16,4.5,1.2,4.25,1.167,4.5,1.2,4,1.23,4
42,New Haven,Pilot Pen Tennis,8/26/2009,Premier,Outdoor,Hard,2nd Round,3,Wozniacki C.,Pavlyuchenkova A.,9,38,4400,1530,6,1,6,4,,,2,0,Completed,1.2,4.33,1.17,4.67,1.222,4,1.2,4,1.18,4.6
42,New Haven,Pilot Pen Tennis,8/27/2009,Premier,Outdoor,Hard,2nd Round,3,Rybarikova M.,Bartoli M.,48,14,1240,3005,1,6,7,6,2,0,1,1,Retired,3.4,1.3,3.22,1.32,3.25,1.333,3.25,1.29,3.55,1.28
42,New Haven,Pilot Pen Tennis,8/27/2009,Premier,Outdoor,Hard,Quarterfinals,3,Vesnina E.,Chakvetadze A.,32,75,1597,820,6,1,7,5,,,2,0,Completed,2.2,1.61,2.3,1.6,2.1,1.667,2.1,1.667,2.24,1.6
42,New Haven,Pilot Pen Tennis,8/27/2009,Premier,Outdoor,Hard,Quarterfinals,3,Wozniacki C.,Razzano V.,9,17,4400,2301,6,4,6,3,,,2,0,Completed,1.36,3,1.37,2.95,1.364,3,1.33,3,1.4,2.85
42,New Haven,Pilot Pen Tennis,8/27/2009,Premier,Outdoor,Hard,Quarterfinals,3,Pennetta F.,Rybarikova M.,10,48,3420,1240,6,2,6,2,,,2,0,Completed,1.28,3.5,1.28,3.46,1.286,3.5,1.29,3.25,1.33,3.2
42,New Haven,Pilot Pen Tennis,8/28/2009,Premier,Outdoor,Hard,Quarterfinals,3,Mauresmo A.,Kuznetsova S.,18,6,2262,5960,7,6,2,6,6,3,2,1,Completed,2.37,1.53,2.3,1.6,2.2,1.615,2.375,1.533,2.28,1.6
42,New Haven,Pilot Pen Tennis,8/29/2009,Premier,Outdoor,Hard,Semifinals,3,Vesnina E.,Mauresmo A.,32,18,1597,2262,5,7,6,1,6,2,2,1,Completed,2.62,1.44,2.4,1.53,2.5,1.5,2.5,1.5,2.76,1.42
42,New Haven,Pilot Pen Tennis,8/29/2009,Premier,Outdoor,Hard,Semifinals,3,Wozniacki C.,Pennetta F.,9,10,4400,3420,6,4,6,1,,,2,0,Completed,1.83,1.83,1.75,2,1.833,1.833,1.83,1.83,1.84,1.92
42,New Haven,Pilot Pen Tennis,8/29/2009,Premier,Outdoor,Hard,The Final,3,Wozniacki C.,Vesnina E.,9,32,4400,1597,6,2,6,4,,,2,0,Completed,1.33,3.4,1.32,3.22,1.333,3.25,1.33,3,1.33,3.2
43,New York,US Open,8/31/2009,Grand Slam,Outdoor,Hard,1st Round,3,Azarenka V.,Dulgheru A.,9,78,4612,806,6,1,6,1,,,2,0,Completed,1.01,13,1.01,13.5,1.015,13,1.02,11,1.02,14
43,New York,US Open,8/31/2009,Grand Slam,Outdoor,Hard,1st Round,3,Schiavone F.,Meusburger Y.,28,122,1815,531,6,1,6,2,,,2,0,Completed,1.33,3.25,1.32,3.22,1.3,3.4,1.25,3.5,1.33,3.2
43,New York,US Open,8/31/2009,Grand Slam,Outdoor,Hard,1st Round,3,Voegele S.,Brianti A.,77,85,809,752,6,7,6,1,6,3,2,1,Completed,1.61,2.2,1.8,1.95,1.61,2.2,1.727,2,1.77,2
43,New York,US Open,8/31/2009,Grand Slam,Outdoor,Hard,1st Round,3,King V.,Yakimova A.,114,89,556,723,2,1,,,,,0,0,Retired,1.57,2.25,1.65,2.15,1.615,2.2,1.727,2,1.67,2.15
43,New York,US Open,8/31/2009,Grand Slam,Outdoor,Hard,1st Round,3,Stosur S.,Sugiyama A.,15,71,2764,916,6,4,4,6,6,4,2,1,Completed,1.06,8,1.1,6.75,1.111,6,1.071,7,1.1,6.6
43,New York,US Open,8/31/2009,Grand Slam,Outdoor,Hard,1st Round,3,Kirilenko M.,Koryttseva M.,59,127,1044,480,6,2,6,1,,,2,0,Completed,1.36,3,1.4,2.85,1.4,2.75,1.4,2.75,1.42,2.8
43,New York,US Open,8/31/2009,Grand Slam,Outdoor,Hard,1st Round,3,Radwanska A.,Mayr P.,12,82,3180,767,6,1,6,2,,,2,0,Completed,1.11,6,1.19,4.39,1.14,5,1.182,4.5,1.15,5.2
43,New York,US Open,8/31/2009,Grand Slam,Outdoor,Hard,1st Round,3,Clijsters K.,Kutuzova V.,N/A,79,N/A,802,6,1,6,1,,,2,0,Completed,1.02,12,1.02,11.5,1.04,9,1.02,11,1.03,12
43,New York,US Open,8/31/2009,Grand Slam,Outdoor,Hard,1st Round,3,Wozniak A.,Granville L.,39,364,1419,112,6,1,7,6,,,2,0,Completed,1.12,5.5,1.15,5.2,1.16,4.5,1.125,5.5,1.14,5.5
43,New York,US Open,8/31/2009,Grand Slam,Outdoor,Hard,1st Round,3,Bartoli M.,De Los Rios R.,14,80,3005,788,6,1,6,0,,,2,0,Completed,1.06,8,1.07,7.19,1.111,6,1.08,6.5,1.07,8
43,New York,US Open,8/31/2009,Grand Slam,Outdoor,Hard,1st Round,3,Pennetta F.,Gallovits E.,10,91,3490,715,6,0,6,4,,,2,0,Completed,1.05,9,1.07,7.19,1.083,7,1.05,8,1.06,9
43,New York,US Open,8/31/2009,Grand Slam,Outdoor,Hard,1st Round,3,Chang K.C.,Kanepi K.,212,27,263,1825,6,0,2,6,6,2,2,1,Completed,2.75,1.4,,,2.75,1.4,2.5,1.5,2.62,1.46
43,New York,US Open,8/31/2009,Grand Slam,Outdoor,Hard,1st Round,3,Rybarikova M.,Tetreault V.,46,161,1350,376,6,3,4,6,6,1,2,1,Completed,1.16,4.5,1.2,4.25,1.167,4.5,1.18,4.33,1.2,4.35
43,New York,US Open,8/31/2009,Grand Slam,Outdoor,Hard,1st Round,3,Zahlavova Strycova B.,Domachowska M.,117,141,548,438,2,6,6,2,6,3,2,1,Completed,2,1.72,1.95,1.8,1.833,1.833,2,1.73,2.03,1.75
43,New York,US Open,8/31/2009,Grand Slam,Outdoor,Hard,1st Round,3,Mirza S.,Govortsova O.,74,65,861,980,6,2,3,6,6,3,2,1,Completed,2.1,1.66,2.1,1.7,1.909,1.8,1.909,1.8,2.15,1.67
43,New York,US Open,8/31/2009,Grand Slam,Outdoor,Hard,1st Round,3,Williams S.,Glatch A.,2,103,8907,612,6,4,6,1,,,2,0,Completed,1.01,15,1.01,16,1.015,13,1.007,17,1.01,20
43,New York,US Open,8/31/2009,Grand Slam,Outdoor,Hard,1st Round,3,Mauresmo A.,Malek T.,17,66,2461,968,6,3,6,4,,,2,0,Completed,1.11,6,1.13,5.5,1.143,5,1.143,5,1.14,5.5
43,New York,US Open,8/31/2009,Grand Slam,Outdoor,Hard,1st Round,3,Czink M.,Camerin M.E.,51,86,1127,738,6,3,6,4,,,2,0,Completed,1.4,2.75,1.42,2.75,1.4,2.75,1.364,2.875,1.44,2.7
43,New York,US Open,8/31/2009,Grand Slam,Outdoor,Hard,1st Round,3,Craybas J.,Gullickson C.,75,132,821,464,6,3,7,6,,,2,0,Completed,1.53,2.37,1.6,2.3,1.571,2.25,1.615,2.2,1.67,2.15
43,New York,US Open,8/31/2009,Grand Slam,Outdoor,Hard,1st Round,3,Zvonareva V.,Llagostera Vives N.,7,100,5300,634,6,0,6,4,,,2,0,Completed,1.05,9,1.07,7.19,1.083,7,1.083,6.5,1.08,7.5
43,New York,US Open,8/31/2009,Grand Slam,Outdoor,Hard,1st Round,3,Chakvetadze A.,Sema E.,68,282,938,168,4,6,6,1,6,2,2,1,Completed,1.083,7,,,1.1,6.5,1.08,6.5,1.08,7.5
43,New York,US Open,8/31/2009,Grand Slam,Outdoor,Hard,1st Round,3,Kerber A.,Petkovic A.,107,54,587,1102,6,4,5,7,6,3,2,1,Completed,2.25,1.57,2.05,1.7,2,1.72,2,1.73,2.06,1.73
43,New York,US Open,8/31/2009,Grand Slam,Outdoor,Hard,1st Round,3,Medina Garrigues A.,Brodsky G.,21,423,2050,87,6,4,6,4,,,2,0,Completed,1.06,8,1.1,6.75,1.083,7,1.04,9,1.12,6
43,New York,US Open,8/31/2009,Grand Slam,Outdoor,Hard,1st Round,3,Mattek-Sands B.,Benesova I.,124,34,525,1570,6,3,6,4,,,2,0,Completed,3,1.36,2.75,1.42,2.75,1.4,3,1.333,3.1,1.35
43,New York,US Open,8/31/2009,Grand Slam,Outdoor,Hard,1st Round,3,Bacsinszky T.,Manasieva V.,73,125,908,502,6,3,6,4,,,2,0,Completed,1.53,2.37,1.6,2.3,1.615,2.2,1.67,2.1,1.62,2.24
43,New York,US Open,8/31/2009,Grand Slam,Outdoor,Hard,1st Round,3,Larcherde Brito M.,Johansson M.,861,97,17,657,1,6,7,5,6,1,2,1,Completed,1.4,2.75,1.48,2.53,1.444,2.625,1.444,2.625,1.46,2.64
43,New York,US Open,8/31/2009,Grand Slam,Outdoor,Hard,1st Round,3,Vesnina E.,Hradecka L.,23,61,1915,1037,6,4,7,6,,,2,0,Completed,1.2,4.33,1.23,3.89,1.25,3.75,1.25,3.5,1.25,3.8
43,New York,US Open,8/31/2009,Grand Slam,Outdoor,Hard,1st Round,3,Flipkens K.,Dokic J.,93,83,708,766,6,3,6,4,,,2,0,Completed,2,1.72,2.15,1.65,2.1,1.66,2.1,1.667,2.03,1.75
43,New York,US Open,8/31/2009,Grand Slam,Outdoor,Hard,1st Round,3,Martinez-Sanchez M.J.,Bammer S.,43,29,1376,1800,6,4,1,6,7,6,2,1,Completed,2.75,1.4,2.67,1.44,2.75,1.4,2.75,1.4,2.46,1.52
43,New York,US Open,8/31/2009,Grand Slam,Outdoor,Hard,1st Round,3,Hantuchova D.,Shaughnessy M.,24,902,1909,14,6,2,4,6,6,1,2,1,Completed,1.1,6.5,1.1,6.25,1.12,5.5,1.071,7,1.14,5.4
43,New York,US Open,8/31/2009,Grand Slam,Outdoor,Hard,1st Round,3,Li N.,Olaru I.,19,53,2132,1109,7,6,6,3,,,2,0,Completed,1.16,4.5,1.17,4.67,1.2,4.333,1.2,4,1.23,4
43,New York,US Open,9/1/2009,Grand Slam,Outdoor,Hard,1st Round,3,Williams V.,Dushevina V.,3,47,6865,1319,6,7,7,5,6,3,2,1,Completed,1.05,9,1.04,8.5,1.071,7.5,1.071,8,1.05,9.5
43,New York,US Open,9/1/2009,Grand Slam,Outdoor,Hard,1st Round,3,Peng S.,Groth J.,44,62,1355,1001,6,2,6,3,,,2,0,Completed,1.33,3.25,1.3,3.35,1.33,3.25,1.286,3.25,1.32,3.25
43,New York,US Open,9/1/2009,Grand Slam,Outdoor,Hard,1st Round,3,Errani S.,Rus A.,42,106,1380,589,6,0,6,3,,,2,0,Completed,1.2,4.33,1.2,4.25,1.167,4.5,1.22,3.75,1.18,4.6
43,New York,US Open,9/1/2009,Grand Slam,Outdoor,Hard,1st Round,3,Martic P.,Bremond S.,137,99,453,644,6,4,6,2,,,2,0,Completed,1.33,3.25,1.23,3.85,1.286,3.5,1.36,2.88,1.23,4
43,New York,US Open,9/1/2009,Grand Slam,Outdoor,Hard,1st Round,3,Wozniacki C.,Voskoboeva G.,8,87,4730,735,6,4,6,0,,,2,0,Completed,1.02,12,1.03,10,1.03,10,1.03,10,1.03,12
43,New York,US Open,9/1/2009,Grand Slam,Outdoor,Hard,1st Round,3,Schnyder P.,Safarova L.,20,48,2117,1249,4,6,6,3,7,6,2,1,Completed,2,1.72,2.05,1.7,1.909,1.8,1.83,1.83,2.15,1.67
43,New York,US Open,9/1/2009,Grand Slam,Outdoor,Hard,1st Round,3,Cirstea S.,Morita A.,26,69,1866,920,6,1,6,3,,,2,0,Completed,1.12,5.5,1.13,5.5,1.14,5,1.17,4.5,1.12,6
43,New York,US Open,9/1/2009,Grand Slam,Outdoor,Hard,1st Round,3,Bondarenko A.,Kudryavtseva A.,32,94,1650,689,3,6,6,3,6,2,2,1,Completed,1.22,4,1.22,3.99,1.222,4,1.22,3.75,1.23,4
43,New York,US Open,9/1/2009,Grand Slam,Outdoor,Hard,1st Round,3,Sevastova A.,Tanasugarn T.,96,90,666,723,6,3,7,5,,,2,0,Completed,1.83,1.83,1.73,2.03,1.833,1.833,1.833,1.833,1.86,1.9
43,New York,US Open,9/1/2009,Grand Slam,Outdoor,Hard,1st Round,3,Dubois S.,Mladenovic K.,113,291,559,158,6,0,6,4,,,2,0,Completed,1.5,2.5,1.48,2.53,1.533,2.375,1.444,2.625,1.48,2.58
43,New York,US Open,9/1/2009,Grand Slam,Outdoor,Hard,1st Round,3,Wickmayer Y.,Razzano V.,50,18,1149,2419,6,4,6,3,,,2,0,Completed,2,1.72,2.15,1.65,2.1,1.667,2,1.727,2.1,1.7
43,New York,US Open,9/1/2009,Grand Slam,Outdoor,Hard,1st Round,3,Kuznetsova S.,Goerges J.,6,92,5960,713,6,3,6,2,,,2,0,Completed,1.05,9,1.04,9.25,1.05,8.5,1.04,9,1.05,9.5
43,New York,US Open,9/1/2009,Grand Slam,Outdoor,Hard,1st Round,3,Dulko G.,Makarova E.,40,41,1399,1397,6,3,5,7,6,4,2,1,Completed,1.83,1.83,1.85,1.9,1.8,1.909,1.833,1.833,1.86,1.9
43,New York,US Open,9/1/2009,Grand Slam,Outdoor,Hard,1st Round,3,Rodionova An.,Dominguez Lino L.,139,101,445,632,6,0,4,6,6,1,2,1,Completed,1.36,3,1.42,2.75,1.4,2.75,1.4,2.75,1.44,2.72
43,New York,US Open,9/1/2009,Grand Slam,Outdoor,Hard,1st Round,3,Safina D.,Rogowska O.,1,167,9810,357,6,7,6,2,6,4,2,1,Completed,1.005,21,1.01,16,1.01,17,1.01,17,1.01,16
43,New York,US Open,9/1/2009,Grand Slam,Outdoor,Hard,1st Round,3,Oudin M.,Pavlyuchenkova A.,70,36,918,1560,6,1,6,2,,,2,0,Completed,1.8,1.9,1.8,1.94,1.833,1.833,1.83,1.83,1.75,2.03
43,New York,US Open,9/1/2009,Grand Slam,Outdoor,Hard,1st Round,3,Lisicki S.,Rezai A.,25,38,1890,1535,7,6,6,7,6,1,2,1,Completed,1.72,2,1.75,2.05,1.615,2.2,1.8,2,1.78,2
43,New York,US Open,9/1/2009,Grand Slam,Outdoor,Hard,1st Round,3,Petrova N.,Srebotnik K.,13,56,3120,1082,6,3,6,3,,,2,0,Completed,1.14,5,1.13,5.5,1.167,4.5,1.143,5,1.2,4.3
43,New York,US Open,9/1/2009,Grand Slam,Outdoor,Hard,1st Round,3,Kvitova P.,Kleybanova A.,72,30,915,1795,6,7,6,3,6,2,2,1,Completed,3.75,1.25,4,1.25,3.5,1.286,3.2,1.3,4.1,1.22
43,New York,US Open,9/1/2009,Grand Slam,Outdoor,Hard,1st Round,3,Garbin T.,Cecil M.,58,484,1047,70,6,0,6,1,,,2,0,Completed,1.11,6,1.13,5.8,1.111,6,1.1,6,1.15,5.2
43,New York,US Open,9/1/2009,Grand Slam,Outdoor,Hard,1st Round,3,Coin J.,Hrdinova E.,60,204,1039,274,6,3,6,3,,,2,0,Completed,1.5,2.5,1.45,2.6,1.533,2.375,1.533,2.375,1.45,2.67
43,New York,US Open,9/1/2009,Grand Slam,Outdoor,Hard,1st Round,3,Barrois K.,Radwanska U.,67,63,950,999,6,4,6,4,,,2,0,Completed,2.5,1.5,2.6,1.45,2.37,1.53,2.38,1.53,2.38,1.55
43,New York,US Open,9/1/2009,Grand Slam,Outdoor,Hard,1st Round,3,Peer S.,Szavay A.,64,33,984,1574,6,2,6,2,,,2,0,Completed,2,1.72,1.9,1.85,1.833,1.833,1.833,1.833,1.92,1.84
43,New York,US Open,9/1/2009,Grand Slam,Outdoor,Hard,1st Round,3,Jankovic J.,Vinci R.,5,45,6620,1354,6,2,6,3,,,2,0,Completed,1.08,7,1.1,6.75,1.08,7,1.1,6,1.1,6.5
43,New York,US Open,9/1/2009,Grand Slam,Outdoor,Hard,1st Round,3,Shvedova Y.,Zec Peskiric M.,55,95,1083,673,6,3,6,3,,,2,0,Completed,1.14,5,1.17,4.67,1.167,4.5,1.143,5,1.17,4.8
43,New York,US Open,9/1/2009,Grand Slam,Outdoor,Hard,1st Round,3,Suarez Navarro C.,Lepchenko V.,35,84,1564,753,2,6,6,3,6,2,2,1,Completed,1.72,2,1.65,2.18,1.72,2,1.571,2.25,1.65,2.18
43,New York,US Open,9/1/2009,Grand Slam,Outdoor,Hard,1st Round,3,Dementieva E.,Pin C.,4,128,6835,478,6,1,6,2,,,2,0,Completed,1.01,15,1.01,16,1.02,11,1.03,11,1.02,15
43,New York,US Open,9/1/2009,Grand Slam,Outdoor,Hard,1st Round,3,Perry S.,Niculescu M.,131,76,465,815,6,4,6,2,,,2,0,Completed,2.25,1.57,2.15,1.65,2.2,1.615,2.25,1.571,2.24,1.62
43,New York,US Open,9/1/2009,Grand Slam,Outdoor,Hard,1st Round,3,Mchale C.,Hercog P.,381,81,102,785,6,3,6,1,,,2,0,Completed,2.75,1.4,2.76,1.41,2.625,1.444,2.75,1.4,2.67,1.45
43,New York,US Open,9/1/2009,Grand Slam,Outdoor,Hard,1st Round,3,Zheng J.,Groenefeld A.L.,22,49,1965,1180,6,3,6,2,,,2,0,Completed,1.22,4,1.25,3.75,1.25,3.75,1.222,3.75,1.25,3.8
43,New York,US Open,9/1/2009,Grand Slam,Outdoor,Hard,1st Round,3,Cornet A.,Adamczak M.,37,164,1555,368,4,6,6,4,7,5,2,1,Completed,1.25,3.75,1.3,3.5,1.3,3.4,1.29,3.25,1.35,3.1
43,New York,US Open,9/1/2009,Grand Slam,Outdoor,Hard,1st Round,3,Sharapova M.,Pironkova T.,31,98,1720,654,6,3,6,0,,,2,0,Completed,1.06,8,1.07,7.19,1.05,8.5,1.071,8,1.07,8
43,New York,US Open,9/1/2009,Grand Slam,Outdoor,Hard,1st Round,3,Bondarenko K.,Ivanovic A.,52,11,1124,3270,2,6,6,3,7,6,2,1,Completed,2.75,1.4,2.65,1.45,2.62,1.44,2.63,1.44,2.8,1.42
43,New York,US Open,9/2/2009,Grand Slam,Outdoor,Hard,2nd Round,3,Vesnina E.,Craybas J.,23,75,1915,821,7,6,6,1,,,2,0,Completed,1.14,5,1.17,4.67,1.143,5,1.167,4.5,1.16,5
43,New York,US Open,9/2/2009,Grand Slam,Outdoor,Hard,2nd Round,3,Pennetta F.,Mirza S.,10,74,3490,861,6,0,6,0,,,2,0,Completed,1.12,5.5,1.13,5.5,1.125,5.5,1.1,6,1.12,6
43,New York,US Open,9/2/2009,Grand Slam,Outdoor,Hard,2nd Round,3,Rybarikova M.,Chang K.C.,46,212,1350,263,4,6,6,2,6,2,2,1,Completed,1.25,3.75,1.23,3.89,1.25,3.75,1.25,3.5,1.32,3.25
43,New York,US Open,9/2/2009,Grand Slam,Outdoor,Hard,2nd Round,3,Li N.,Larcherde Brito M.,19,861,2132,17,6,1,6,3,,,2,0,Completed,1.16,4.5,1.17,4.67,1.167,4.5,1.14,5,1.2,4.35
43,New York,US Open,9/2/2009,Grand Slam,Outdoor,Hard,2nd Round,3,Wozniak A.,Mauresmo A.,39,17,1419,2461,6,4,6,0,,,2,0,Completed,2.75,1.4,2.85,1.4,2.75,1.4,2.75,1.4,3,1.37
43,New York,US Open,9/2/2009,Grand Slam,Outdoor,Hard,2nd Round,3,Kirilenko M.,Radwanska A.,59,12,1044,3180,6,4,2,6,6,4,2,1,Completed,2.75,1.4,2.75,1.42,2.75,1.4,2.63,1.44,2.86,1.4
43,New York,US Open,9/2/2009,Grand Slam,Outdoor,Hard,2nd Round,3,Zvonareva V.,Chakvetadze A.,7,68,5300,938,3,6,6,1,6,1,2,1,Completed,1.36,3,1.35,3.1,1.364,3,1.4,2.75,1.35,3.1
43,New York,US Open,9/2/2009,Grand Slam,Outdoor,Hard,2nd Round,3,Williams V.,Mattek-Sands B.,3,124,6865,525,6,4,6,2,,,2,0,Completed,1.06,8,1.05,8.5,1.063,8,1.05,9,1.06,8.5
43,New York,US Open,9/2/2009,Grand Slam,Outdoor,Hard,2nd Round,3,Flipkens K.,Medina Garrigues A.,93,21,708,2050,6,1,6,3,,,2,0,Completed,2.75,1.4,2.6,1.46,2.75,1.4,2.875,1.364,2.9,1.39
43,New York,US Open,9/2/2009,Grand Slam,Outdoor,Hard,2nd Round,3,Clijsters K.,Bartoli M.,N/A,14,N/A,3005,5,7,6,1,6,2,2,1,Completed,1.25,3.75,1.3,3.35,1.25,3.75,1.29,3.25,1.3,3.4
43,New York,US Open,9/2/2009,Grand Slam,Outdoor,Hard,2nd Round,3,Schiavone F.,Voegele S.,28,77,1815,809,6,4,6,4,,,2,0,Completed,1.25,3.75,1.25,3.75,1.286,3.5,1.22,3.75,1.27,3.6
43,New York,US Open,9/2/2009,Grand Slam,Outdoor,Hard,2nd Round,3,Azarenka V.,Zahlavova Strycova B.,9,117,4612,548,6,2,6,1,,,2,0,Completed,1.04,10,1.02,11.5,1.015,13,1.02,11,1.03,12
43,New York,US Open,9/2/2009,Grand Slam,Outdoor,Hard,2nd Round,3,Martinez-Sanchez M.J.,Kerber A.,43,107,1376,587,7,5,6,3,,,2,0,Completed,1.36,3,1.4,2.85,1.364,3,1.33,3,1.33,3.2
43,New York,US Open,9/2/2009,Grand Slam,Outdoor,Hard,2nd Round,3,King V.,Stosur S.,114,15,556,2764,7,5,6,4,,,2,0,Completed,6,1.11,5.5,1.13,6,1.111,6,1.125,6.6,1.1
43,New York,US Open,9/2/2009,Grand Slam,Outdoor,Hard,2nd Round,3,Hantuchova D.,Bacsinszky T.,24,73,1909,908,5,7,6,2,6,1,2,1,Completed,1.4,2.75,1.35,3.1,1.36,3,1.333,3.2,1.4,2.86
43,New York,US Open,9/3/2009,Grand Slam,Outdoor,Hard,2nd Round,3,Williams S.,Czink M.,2,51,8907,1127,6,1,6,1,,,2,0,Completed,1.03,11,1.02,11.5,1.02,11,1.04,9,1.02,15
43,New York,US Open,9/3/2009,Grand Slam,Outdoor,Hard,2nd Round,3,Safina D.,Barrois K.,1,67,9810,950,6,7,6,2,6,3,2,1,Completed,1.05,9,1.05,8.5,1.083,7,1.08,6.5,1.08,7.5
43,New York,US Open,9/3/2009,Grand Slam,Outdoor,Hard,2nd Round,3,Dulko G.,Bondarenko A.,40,32,1399,1650,6,4,6,0,,,2,0,Completed,2.5,1.5,2.35,1.55,2.25,1.571,2.38,1.57,2.52,1.5
43,New York,US Open,9/3/2009,Grand Slam,Outdoor,Hard,2nd Round,3,Cirstea S.,Dubois S.,26,113,1866,559,6,4,5,7,6,4,2,1,Completed,1.14,5,1.17,4.65,1.16,4.5,1.2,4,1.17,4.7
