WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,PSW,PSL,UBW,UBL
48,Kolkata,Sunfeast Open,9/19/2007,3,Indoor,Greenset,2nd Round,3,Obziler T.,Dellacqua C.,112,85,315.5,392,4,6,6,3,7,5,2,1,Completed,,,2.7,1.43,,,2.66,1.568,2.75,1.42
48,Kolkata,Sunfeast Open,9/19/2007,3,Indoor,Greenset,2nd Round,3,Kirilenko M.,Ivanova E.,35,172,808,185,6,1,6,4,,,2,0,Completed,1.07,7.5,1.08,7.5,1.06,7.9,1.071,12.01,1.07,8
48,Kolkata,Sunfeast Open,9/20/2007,3,Indoor,Greenset,2nd Round,3,Poutchek T.,Arvidsson S.,100,149,348,224,6,3,6,1,,,2,0,Completed,2.2,1.61,2.25,1.6,2.2,1.63,2.4,1.667,2.18,1.65
48,Kolkata,Sunfeast Open,9/20/2007,3,Indoor,Greenset,2nd Round,3,Pennetta F.,Amanmuradova A.,69,107,451,325.5,6,1,6,3,,,2,0,Completed,1.3,3.4,1.3,3.35,1.35,3.05,1.357,3.6,1.35,3.1
48,Kolkata,Sunfeast Open,9/20/2007,3,Indoor,Greenset,2nd Round,3,Koryttseva M.,King V.,164,90,194.5,378,6,1,6,2,,,2,0,Completed,3.5,1.28,3.15,1.33,3.3,1.3,3.47,1.375,3.14,1.34
48,Kolkata,Sunfeast Open,9/20/2007,3,Indoor,Greenset,2nd Round,3,Hantuchova D.,Rodionova A.,11,94,2012,367,6,2,6,1,,,2,0,Completed,1.1,6.5,1.07,7.5,1.05,8.5,1.04,21,1.04,9.5
48,Kolkata,Sunfeast Open,9/20/2007,3,Indoor,Greenset,2nd Round,3,Keothavong A.,Rao S.,144,211,237,134.5,6,3,6,2,,,2,0,Completed,1.53,2.37,1.43,2.7,1.45,2.65,1.469,2.93,1.5,2.5
48,Kolkata,Sunfeast Open,9/21/2007,3,Indoor,Greenset,Quarterfinals,3,Koryttseva M.,Poutchek T.,164,100,194.5,348,6,4,6,2,,,2,0,Completed,1.83,1.83,1.87,1.87,1.87,1.87,1.61,2.54,1.96,1.8
48,Kolkata,Sunfeast Open,9/21/2007,3,Indoor,Greenset,Quarterfinals,3,Keothavong A.,Obziler T.,144,112,237,315.5,6,1,6,3,,,2,0,Completed,2.1,1.66,2.15,1.66,2.12,1.67,2.42,1.658,2.15,1.67
48,Kolkata,Sunfeast Open,9/21/2007,3,Indoor,Greenset,Quarterfinals,3,Kirilenko M.,Pennetta F.,35,69,808,451,6,3,6,1,,,2,0,Completed,1.39,2.75,1.4,2.85,1.36,3,1.389,3.37,1.37,3
48,Kolkata,Sunfeast Open,9/21/2007,3,Indoor,Greenset,Quarterfinals,3,Hantuchova D.,Chan Y.J.,11,81,2012,407,6,4,6,1,,,2,0,Completed,1.06,8,1.07,7.5,1.06,7.9,1.077,11.5,1.1,6
48,Kolkata,Sunfeast Open,9/22/2007,3,Indoor,Greenset,Semifinals,3,Koryttseva M.,Keothavong A.,164,144,194.5,237,7,6,6,3,,,2,0,Completed,2,1.72,2.15,1.66,2.15,1.65,2.35,1.69,2.07,1.72
48,Kolkata,Sunfeast Open,9/22/2007,3,Indoor,Greenset,Semifinals,3,Kirilenko M.,Hantuchova D.,35,11,808,2012,4,6,6,2,6,1,2,1,Completed,3.25,1.33,2.9,1.38,3,1.36,3.2,1.417,3,1.37
48,Kolkata,Sunfeast Open,9/23/2007,3,Indoor,Greenset,The Final,3,Kirilenko M.,Koryttseva M.,35,164,808,194.5,6,0,6,2,,,2,0,Completed,1.12,5.5,1.14,5.25,1.14,5.2,1.147,7.22,1.15,5.05
49,Portoroz,Banka Koper Slovenia Open,9/17/2007,4,Outdoor,Hard,1st Round,3,Likhovtseva E.,Zakopalova K.,63,86,485,391.5,7,6,6,2,,,2,0,Completed,1.44,2.62,1.55,2.35,1.46,2.6,1.568,2.66,1.52,2.45
49,Portoroz,Banka Koper Slovenia Open,9/17/2007,4,Outdoor,Hard,1st Round,3,Srebotnik K.,Zec Peskiric M.,24,189,1049,161.5,6,0,6,0,,,2,0,Completed,1.06,8,1.06,8,1.05,8.5,1.088,10.35,1.07,8
49,Portoroz,Banka Koper Slovenia Open,9/17/2007,4,Outdoor,Hard,1st Round,3,Golovin T.,Osterloh L.,19,79,1414,410.25,6,1,1,6,6,1,2,1,Completed,1.1,6.5,1.1,6.3,1.1,6.2,1.1,9,1.1,6.75
49,Portoroz,Banka Koper Slovenia Open,9/18/2007,4,Outdoor,Hard,1st Round,3,Dechy N.,Kerber A.,55,77,528,417.25,6,3,3,6,7,6,2,1,Completed,1.36,3,1.38,2.9,1.35,3.05,1.418,3.19,1.38,2.95
49,Portoroz,Banka Koper Slovenia Open,9/18/2007,4,Outdoor,Hard,1st Round,3,Knapp K.,Voracova R.,53,110,530.25,316.5,4,6,6,1,7,6,2,1,Completed,1.72,2,1.66,2.15,1.63,2.2,1.662,2.41,1.57,2.34
49,Portoroz,Banka Koper Slovenia Open,9/18/2007,4,Outdoor,Hard,1st Round,3,Zvonareva V.,Sanchez O.,29,135,931,253.5,6,3,6,3,,,2,0,Completed,1.12,5.5,1.12,5.65,1.13,5.5,1.141,7.39,1.1,6.75
49,Portoroz,Banka Koper Slovenia Open,9/18/2007,4,Outdoor,Hard,1st Round,3,Loit E.,Arn G.,42,105,672,328.75,6,2,6,4,,,2,0,Completed,1.66,2.1,1.8,1.95,1.72,2.05,1.917,1.99,1.84,1.92
49,Portoroz,Banka Koper Slovenia Open,9/18/2007,4,Outdoor,Hard,1st Round,3,Bammer S.,Meusburger Y.,20,64,1298,468,6,2,6,1,,,2,0,Completed,1.14,5,1.12,5.65,1.15,5,1.134,7.76,1.12,5.85
49,Portoroz,Banka Koper Slovenia Open,9/18/2007,4,Outdoor,Hard,1st Round,3,Shaughnessy M.,Rybarikova M.,48,373,581,54,6,1,6,4,,,2,0,Completed,1.16,4.5,1.16,4.85,1.17,4.65,1.174,6.25,1.2,4.35
49,Portoroz,Banka Koper Slovenia Open,9/18/2007,4,Outdoor,Hard,1st Round,3,Benesova I.,Camerin M.E.,98,66,356.5,460,6,2,2,6,7,6,2,1,Completed,2.75,1.4,3.05,1.35,2.8,1.4,3.23,1.412,2.85,1.4
49,Portoroz,Banka Koper Slovenia Open,9/18/2007,4,Outdoor,Hard,1st Round,3,Vierin N.,Lapushchenkova A.,196,171,154,185.25,6,0,6,1,,,2,0,Completed,,,,,,,,,,
49,Portoroz,Banka Koper Slovenia Open,9/18/2007,4,Outdoor,Hard,1st Round,3,Dushevina V.,Ozegovic N.,46,147,591.75,228.5,6,2,6,1,,,2,0,Completed,1.25,3.75,1.2,4.25,1.18,4.5,1.258,4.57,,
49,Portoroz,Banka Koper Slovenia Open,9/18/2007,4,Outdoor,Hard,1st Round,3,Vrljic A.,Klepac A.,269,124,90,280,6,2,6,4,,,2,0,Completed,2.75,1.39,2.8,1.4,,,3,1.455,,
49,Portoroz,Banka Koper Slovenia Open,9/19/2007,4,Outdoor,Hard,1st Round,3,Vesnina E.,Hercog P.,58,395,515.75,49.25,6,3,6,7,6,4,2,1,Completed,1.14,5,1.12,5.65,1.14,5.2,1.156,6.83,,
49,Portoroz,Banka Koper Slovenia Open,9/19/2007,4,Outdoor,Hard,1st Round,3,Dulko G.,Gagliardi E.,43,120,642.75,289.5,6,3,6,4,,,2,0,Completed,1.36,3,1.33,3.15,1.35,3.05,1.377,3.45,1.33,3.2
49,Portoroz,Banka Koper Slovenia Open,9/19/2007,4,Outdoor,Hard,1st Round,3,Tu M.,Kostanic Tosic J.,47,91,589.5,377.75,6,4,7,6,,,2,0,Completed,1.61,2.2,1.53,2.4,1.53,2.4,,,1.53,2.44
49,Portoroz,Banka Koper Slovenia Open,9/19/2007,4,Outdoor,Hard,2nd Round,3,Dushevina V.,Benesova I.,46,98,591.75,356.5,6,4,6,4,,,2,0,Completed,1.33,3.25,1.22,4,1.26,3.6,1.307,3.96,1.24,3.9
49,Portoroz,Banka Koper Slovenia Open,9/19/2007,4,Outdoor,Hard,2nd Round,3,Bammer S.,Likhovtseva E.,20,63,1298,485,6,3,6,2,,,2,0,Completed,1.25,3.5,1.18,4.5,1.2,4.25,1.246,4.66,1.23,4
49,Portoroz,Banka Koper Slovenia Open,9/19/2007,4,Outdoor,Hard,2nd Round,3,Zvonareva V.,Dechy N.,29,55,931,528,6,0,5,7,6,4,2,1,Completed,1.22,4,1.16,4.85,1.2,4.25,1.229,4.97,1.22,4.1
49,Portoroz,Banka Koper Slovenia Open,9/19/2007,4,Outdoor,Hard,2nd Round,3,Golovin T.,Knapp K.,19,53,1414,530.25,6,4,6,3,,,2,0,Completed,1.16,4.5,1.14,5.25,1.17,4.65,1.18,6.05,1.18,4.6
49,Portoroz,Banka Koper Slovenia Open,9/20/2007,4,Outdoor,Hard,2nd Round,3,Tu M.,Vrljic A.,47,269,589.5,90,7,6,6,0,,,2,0,Completed,1.28,3.5,1.35,3.05,1.28,3.46,1.385,3.4,1.3,3.4
49,Portoroz,Banka Koper Slovenia Open,9/20/2007,4,Outdoor,Hard,2nd Round,3,Loit E.,Vierin N.,42,196,672,154,6,3,6,4,,,2,0,Completed,1.22,4,1.25,3.7,1.25,3.75,1.283,4.23,1.25,3.8
49,Portoroz,Banka Koper Slovenia Open,9/20/2007,4,Outdoor,Hard,2nd Round,3,Srebotnik K.,Shaughnessy M.,24,48,1049,581,6,2,6,0,,,2,0,Completed,1.28,3.5,1.28,3.5,1.28,3.46,1.36,3.58,1.3,3.4
49,Portoroz,Banka Koper Slovenia Open,9/20/2007,4,Outdoor,Hard,2nd Round,3,Dulko G.,Vesnina E.,43,58,642.75,515.75,7,6,6,1,,,2,0,Completed,1.5,2.5,1.6,2.25,1.53,2.4,1.61,2.54,1.62,2.25
49,Portoroz,Banka Koper Slovenia Open,9/21/2007,4,Outdoor,Hard,Quarterfinals,3,Dushevina V.,Zvonareva V.,46,29,591.75,931,6,4,3,6,7,6,2,1,Completed,4,1.22,3.7,1.25,3.75,1.25,4.6,1.25,3.6,1.27
49,Portoroz,Banka Koper Slovenia Open,9/21/2007,4,Outdoor,Hard,Quarterfinals,3,Golovin T.,Tu M.,19,47,1414,589.5,6,3,6,2,,,2,0,Completed,1.16,4.5,1.22,4,1.18,4.5,1.198,5.55,1.23,4
49,Portoroz,Banka Koper Slovenia Open,9/21/2007,4,Outdoor,Hard,Quarterfinals,3,Srebotnik K.,Loit E.,24,42,1049,672,6,3,6,3,,,2,0,Completed,1.25,3.75,1.18,4.5,1.2,4.25,1.24,4.76,1.21,4
49,Portoroz,Banka Koper Slovenia Open,9/21/2007,4,Outdoor,Hard,Quarterfinals,3,Dulko G.,Bammer S.,43,20,642.75,1298,7,6,1,6,6,1,2,1,Completed,3.75,1.25,3.75,1.25,3.75,1.25,3.9,1.313,3.7,1.26
49,Portoroz,Banka Koper Slovenia Open,9/22/2007,4,Outdoor,Hard,Semifinals,3,Srebotnik K.,Dulko G.,24,43,1049,642.75,6,2,6,3,,,2,0,Completed,1.33,3.25,1.38,2.9,1.33,3.15,1.333,3.7,1.37,3
49,Portoroz,Banka Koper Slovenia Open,9/22/2007,4,Outdoor,Hard,Semifinals,3,Golovin T.,Dushevina V.,19,46,1414,591.75,7,6,6,2,,,2,0,Completed,1.25,3.75,1.28,3.5,1.22,4,1.282,4.25,1.25,3.75
49,Portoroz,Banka Koper Slovenia Open,9/23/2007,4,Outdoor,Hard,The Final,3,Golovin T.,Srebotnik K.,19,24,1414,1049,2,6,6,4,6,4,2,1,Completed,1.72,2.1,1.66,2.15,1.65,2.15,1.714,2.3,1.7,2.1
50,Guangzhou,Guangzhou International Women's Open,9/25/2007,3,Outdoor,Hard,1st Round,3,Razzano V.,Craybas J.,39,95,711.5,363.75,6,3,1,6,6,1,2,1,Completed,1.19,4.33,1.15,5,1.2,4.25,1.187,5.85,,
50,Guangzhou,Guangzhou International Women's Open,9/25/2007,3,Outdoor,Hard,1st Round,3,Kostanic Tosic J.,Zhang S.,101,159,342,205,6,2,6,4,,,2,0,Completed,1.66,2.1,,,,,1.775,2.19,,
50,Guangzhou,Guangzhou International Women's Open,9/25/2007,3,Outdoor,Hard,1st Round,3,Peng S.,Salerni M.E.,47,92,596,375,6,4,7,6,,,2,0,Completed,1.12,5..5,,,1.14,5.2,1.166,6.44,,
50,Guangzhou,Guangzhou International Women's Open,9/25/2007,3,Outdoor,Hard,1st Round,3,Medina Garrigues A.,Sun S.,32,314,891,72.75,7,5,6,1,,,2,0,Completed,1.11,6,1.12,5.65,1.13,5.5,1.141,7.4,,
50,Guangzhou,Guangzhou International Women's Open,9/26/2007,3,Outdoor,Hard,1st Round,3,Obziler T.,Tamaela E.,105,184,334.5,169.75,6,1,6,3,,,2,0,Completed,1.4,2.75,1.35,3.05,,,1.439,3.08,1.42,2.76
50,Guangzhou,Guangzhou International Women's Open,9/26/2007,3,Outdoor,Hard,1st Round,3,Govortsova O.,Gajdosova J.,58,137,508.5,254.5,6,1,6,3,,,2,0,Completed,1.3,3.4,1.25,3.7,1.3,3.3,1.299,4.05,1.33,3.2
50,Guangzhou,Guangzhou International Women's Open,9/26/2007,3,Outdoor,Hard,1st Round,3,Pin C.,Kudryavtseva A.,80,71,404.25,432.25,6,1,4,1,,,1,0,Retired,1.61,2.2,1.38,2.9,1.5,2.5,1.426,3.15,1.5,2.5
50,Guangzhou,Guangzhou International Women's Open,9/26/2007,3,Outdoor,Hard,1st Round,3,Song S.S.,Ji C.M.,331,677,66.25,16.25,6,3,6,2,,,2,0,Completed,1.61,2.2,1.4,2.8,,,,,1.55,2.38
50,Guangzhou,Guangzhou International Women's Open,9/26/2007,3,Outdoor,Hard,1st Round,3,Ditty J.,Poutchkova O.,143,73,248,429.5,6,4,2,6,6,4,2,1,Completed,1.33,3.25,1.3,3.35,,,1.426,3.15,1.37,3
50,Guangzhou,Guangzhou International Women's Open,9/26/2007,3,Outdoor,Hard,1st Round,3,Sun T.,Kops-Jones R.,155,164,216,195,3,6,7,6,7,5,2,1,Completed,1.61,2.2,1.66,2.15,,,1.735,2.26,1.75,2.03
50,Guangzhou,Guangzhou International Women's Open,9/26/2007,3,Outdoor,Hard,1st Round,3,Molik A.,Sromova H.,77,139,413,250,7,5,6,2,,,2,0,Completed,1.44,2.62,1.36,3,,,1.452,3.01,1.4,2.85
50,Guangzhou,Guangzhou International Women's Open,9/26/2007,3,Outdoor,Hard,1st Round,3,Rodionova A.,Wozniak A.,88,106,386,329.5,6,4,6,2,,,2,0,Completed,2.1,1.66,1.8,1.95,,,1.98,1.926,,
50,Guangzhou,Guangzhou International Women's Open,9/26/2007,3,Outdoor,Hard,1st Round,3,Cibulkova D.,Poutchek T.,52,94,551.5,367,6,0,6,3,,,2,0,Completed,1.12,5.5,1.18,4.5,1.22,4,1.274,4.35,1.2,4.3
50,Guangzhou,Guangzhou International Women's Open,9/26/2007,3,Outdoor,Hard,1st Round,3,Olaru I.,Dominguez Lino L.,63,66,471.5,463,6,2,6,4,,,2,0,Completed,1.33,3.25,1.35,3.05,1.35,3.05,1.364,3.55,1.3,3.4
50,Guangzhou,Guangzhou International Women's Open,9/26/2007,3,Outdoor,Hard,1st Round,3,Ruano Pascual V.,Antoniychuk K.,82,389,397,51,6,1,6,0,,,2,0,Completed,1.2,4.33,1.16,4.85,,,1.208,5.4,1.2,4.3
50,Guangzhou,Guangzhou International Women's Open,9/26/2007,3,Outdoor,Hard,1st Round,3,Yan Z.,King V.,72,87,429.75,390,6,4,7,6,,,2,0,Completed,1.5,2.5,1.46,2.6,,,1.571,2.65,1.55,2.38
50,Guangzhou,Guangzhou International Women's Open,9/27/2007,3,Outdoor,Hard,2nd Round,3,Medina Garrigues A.,Kostanic Tosic J.,32,101,891,342,6,2,6,2,,,2,0,Completed,1.28,3.5,,,1.33,3.15,1.357,3.6,,
50,Guangzhou,Guangzhou International Women's Open,9/27/2007,3,Outdoor,Hard,2nd Round,3,Obziler T.,Peng S.,105,47,334.5,596,4,6,6,4,7,6,2,1,Completed,4.5,1.16,,,5.65,1.12,6.5,1.164,,
50,Guangzhou,Guangzhou International Women's Open,9/27/2007,3,Outdoor,Hard,2nd Round,3,Cibulkova D.,Song S.S.,52,331,551.5,66.25,6,1,6,2,,,2,0,Completed,1.12,5.5,,,,,1.128,8.1,,
50,Guangzhou,Guangzhou International Women's Open,9/27/2007,3,Outdoor,Hard,2nd Round,3,Molik A.,Ditty J.,77,143,413,248,6,3,6,2,,,2,0,Completed,1.72,2,,,,,1.885,2.03,,
50,Guangzhou,Guangzhou International Women's Open,9/27/2007,3,Outdoor,Hard,2nd Round,3,Ruano Pascual V.,Govortsova O.,82,58,397,508.5,6,2,6,1,,,2,0,Completed,2.5,1.5,2.4,1.53,,,2.36,1.685,2.45,1.52
50,Guangzhou,Guangzhou International Women's Open,9/27/2007,3,Outdoor,Hard,2nd Round,3,Olaru I.,Yan Z.,63,72,471.5,429.75,6,1,6,4,,,2,0,Completed,2,1.72,2.15,1.66,,,2.13,1.813,1.97,1.8
50,Guangzhou,Guangzhou International Women's Open,9/27/2007,3,Outdoor,Hard,2nd Round,3,Rodionova A.,Pin C.,88,80,386,404.25,3,6,6,3,6,4,2,1,Completed,2.62,1.44,,,,,2.56,1.602,2.45,1.52
50,Guangzhou,Guangzhou International Women's Open,9/27/2007,3,Outdoor,Hard,2nd Round,3,Razzano V.,Sun T.,39,155,711.5,216,6,0,6,0,,,2,0,Completed,1.22,4,1.22,4,,,1.259,4.56,1.25,3.75
50,Guangzhou,Guangzhou International Women's Open,9/28/2007,3,Outdoor,Hard,Quarterfinals,3,Obziler T.,Olaru I.,105,63,334.5,471.5,2,6,6,1,7,5,2,1,Completed,2.37,1.53,2.05,1.72,2.4,1.53,2.28,1.725,2.38,1.55
50,Guangzhou,Guangzhou International Women's Open,9/28/2007,3,Outdoor,Hard,Quarterfinals,3,Razzano V.,Ruano Pascual V.,39,82,711.5,397,6,3,6,1,,,2,0,Completed,1.3,3.4,1.25,3.7,1.3,3.3,1.318,3.84,1.3,3.4
50,Guangzhou,Guangzhou International Women's Open,9/28/2007,3,Outdoor,Hard,Quarterfinals,3,Rodionova A.,Medina Garrigues A.,88,32,386,891,6,7,7,5,6,3,2,1,Completed,3.75,1.25,4,1.22,3.75,1.25,4.3,1.278,3.55,1.28
50,Guangzhou,Guangzhou International Women's Open,9/28/2007,3,Outdoor,Hard,Quarterfinals,3,Cibulkova D.,Molik A.,52,77,551.5,413,6,7,6,1,6,4,2,1,Completed,1.5,2.5,1.43,2.7,1.45,2.65,1.599,2.57,1.45,2.68
50,Guangzhou,Guangzhou International Women's Open,9/29/2007,3,Outdoor,Hard,Semifinals,3,Obziler T.,Rodionova A.,105,88,334.5,386,6,1,3,1,,,1,0,Retired,1.72,2,1.63,2.2,1.72,2.05,1.893,2.02,1.82,1.94
50,Guangzhou,Guangzhou International Women's Open,9/29/2007,3,Outdoor,Hard,Semifinals,3,Razzano V.,Cibulkova D.,39,52,711.5,551.5,3,6,6,1,6,1,2,1,Completed,1.4,2.75,1.43,2.7,1.42,2.75,1.476,2.9,1.5,2.52
50,Guangzhou,Guangzhou International Women's Open,9/30/2007,3,Outdoor,Hard,The Final,3,Razzano V.,Obziler T.,39,105,711.5,334.5,6,0,6,3,,,2,0,Completed,1.28,3.5,1.36,3,1.33,3.15,1.322,3.81,1.32,3.3
51,Luxembourg,FORTIS Championships Luxembourg,9/24/2007,2,Indoor,Hard,1st Round,3,Azarenka V.,Radwanska A.,38,30,750.5,904.5,4,6,7,5,6,1,2,1,Completed,2.25,1.57,2.4,1.55,2.4,1.53,2.6,1.588,2.28,1.6
51,Luxembourg,FORTIS Championships Luxembourg,9/24/2007,2,Indoor,Hard,1st Round,3,Kremer A.,Krajicek M.,99,33,350.5,859,6,3,7,6,,,2,0,Completed,4,1.22,4,1.22,4,1.22,4.2,1.286,4,1.23
51,Luxembourg,FORTIS Championships Luxembourg,9/24/2007,2,Indoor,Hard,1st Round,3,Peer S.,Safarova L.,16,23,1678,1128,6,3,6,3,,,2,0,Completed,1.5,2.5,1.43,2.7,1.5,2.5,1.521,2.79,1.5,2.52
51,Luxembourg,FORTIS Championships Luxembourg,9/25/2007,2,Indoor,Hard,1st Round,3,Bammer S.,Paszek T.,21,42,1298,678.75,6,0,6,2,,,2,0,Completed,1.44,2.62,1.53,2.4,1.48,2.55,1.541,2.75,1.5,2.52
51,Luxembourg,FORTIS Championships Luxembourg,9/25/2007,2,Indoor,Hard,1st Round,3,Tu M.,Vakulenko J.,46,41,604.5,685,6,4,6,3,,,2,0,Completed,2.75,1.39,2.6,1.46,2.65,1.45,2.76,1.538,2.52,1.5
51,Luxembourg,FORTIS Championships Luxembourg,9/25/2007,2,Indoor,Hard,1st Round,3,Bartoli M.,Bondarenko A.,11,22,1999,1221,6,3,6,2,,,2,0,Completed,1.61,2.2,1.72,2.05,1.67,2.12,1.746,2.24,1.7,2.1
51,Luxembourg,FORTIS Championships Luxembourg,9/25/2007,2,Indoor,Hard,1st Round,3,Zakopalova K.,Loit E.,85,43,391.5,659,7,5,3,1,,,1,0,Retired,2.25,1.57,2.05,1.72,2.15,1.65,2.11,1.826,2.15,1.67
51,Luxembourg,FORTIS Championships Luxembourg,9/25/2007,2,Indoor,Hard,1st Round,3,Zvonareva V.,Goerges J.,27,142,960,248,6,7,6,4,6,2,2,1,Completed,1.11,6,1.16,4.85,1.12,5.65,1.151,7.01,1.12,5.85
51,Luxembourg,FORTIS Championships Luxembourg,9/25/2007,2,Indoor,Hard,1st Round,3,Ondraskova Z.,Shaughnessy M.,150,48,221,595,6,4,6,1,,,2,0,Completed,3,1.36,3.15,1.33,3,1.36,3.39,1.386,3,1.37
51,Luxembourg,FORTIS Championships Luxembourg,9/25/2007,2,Indoor,Hard,1st Round,3,Schiavone F.,Dechy N.,25,56,1017,528,6,2,6,3,,,2,0,Completed,1.33,3.25,1.3,3.35,1.28,3.46,1.328,3.75,1.35,3.1
51,Luxembourg,FORTIS Championships Luxembourg,9/26/2007,2,Indoor,Hard,1st Round,3,Golovin T.,Cirstea S.,19,111,1528,321,6,3,6,1,,,2,0,Completed,1.14,5,1.15,5,1.17,4.65,1.195,5.64,1.18,4.6
51,Luxembourg,FORTIS Championships Luxembourg,9/26/2007,2,Indoor,Hard,1st Round,3,Schnyder P.,Bondarenko K.,13,45,1737,605.5,6,1,6,3,,,2,0,Completed,1.22,4,1.24,3.8,1.25,3.75,1.274,4.35,1.23,4
51,Luxembourg,FORTIS Championships Luxembourg,9/26/2007,2,Indoor,Hard,2nd Round,3,Zvonareva V.,Peer S.,27,16,960,1678,4,6,6,1,6,4,2,1,Completed,2.25,1.57,2.3,1.6,2.3,1.57,2.53,1.613,2.32,1.58
51,Luxembourg,FORTIS Championships Luxembourg,9/26/2007,2,Indoor,Hard,2nd Round,3,Ivanovic A.,Kremer A.,6,99,2925,350.5,7,5,6,4,,,2,0,Completed,1.04,10,1.05,9,1.04,9.25,1.049,16.45,1.05,9.5
51,Luxembourg,FORTIS Championships Luxembourg,9/26/2007,2,Indoor,Hard,2nd Round,3,Azarenka V.,Petrova N.,38,8,750.5,2266,6,2,6,1,,,2,0,Completed,3,1.36,2.8,1.4,2.9,1.38,2.85,1.488,3,1.34
51,Luxembourg,FORTIS Championships Luxembourg,9/27/2007,2,Indoor,Hard,2nd Round,3,Hantuchova D.,Ondraskova Z.,10,150,2042,221,6,4,6,1,,,2,0,Completed,1.12,5.5,1.13,5.4,1.1,6.25,1.138,7.57,1.1,6.75
51,Luxembourg,FORTIS Championships Luxembourg,9/27/2007,2,Indoor,Hard,2nd Round,3,Bartoli M.,Bammer S.,11,21,1999,1298,6,2,7,5,,,2,0,Completed,1.83,1.83,1.85,1.9,2,1.75,2.13,1.813,1.86,1.9
51,Luxembourg,FORTIS Championships Luxembourg,9/27/2007,2,Indoor,Hard,2nd Round,3,Chakvetadze A.,Tu M.,5,46,2940,604.5,6,1,7,6,,,2,0,Completed,1.05,8.5,1.06,8,1.04,9.25,1.075,11.75,1.06,8.5
51,Luxembourg,FORTIS Championships Luxembourg,9/27/2007,2,Indoor,Hard,2nd Round,3,Schnyder P.,Zakopalova K.,13,85,1737,391.5,5,7,6,1,6,2,2,1,Completed,1.11,6,1.13,5.4,1.1,6.25,1.143,7.3,1.14,5.35
51,Luxembourg,FORTIS Championships Luxembourg,9/27/2007,2,Indoor,Hard,2nd Round,3,Golovin T.,Schiavone F.,19,25,1528,1017,6,3,6,1,,,2,0,Completed,1.53,2.37,1.6,2.25,1.5,2.5,1.465,2.95,1.47,2.6
51,Luxembourg,FORTIS Championships Luxembourg,9/28/2007,2,Indoor,Hard,Quarterfinals,3,Hantuchova D.,Schnyder P.,10,13,2042,1737,6,3,5,7,7,5,2,1,Completed,1.72,2,1.69,2.1,1.67,2.12,1.719,2.29,1.77,2
51,Luxembourg,FORTIS Championships Luxembourg,9/28/2007,2,Indoor,Hard,Quarterfinals,3,Zvonareva V.,Azarenka V.,27,38,960,750.5,6,1,7,6,,,2,0,Completed,1.72,2,1.69,2.1,1.67,2.12,1.735,2.26,1.6,2.28
51,Luxembourg,FORTIS Championships Luxembourg,9/28/2007,2,Indoor,Hard,Quarterfinals,3,Bartoli M.,Chakvetadze A.,11,5,1999,2940,6,4,4,6,6,4,2,1,Completed,3,1.36,3,1.36,2.8,1.4,3,1.455,2.85,1.4
51,Luxembourg,FORTIS Championships Luxembourg,9/28/2007,2,Indoor,Hard,Quarterfinals,3,Ivanovic A.,Golovin T.,6,19,2925,1528,6,1,6,2,,,2,0,Completed,1.5,2.5,1.46,2.6,1.45,2.65,1.498,2.86,1.47,2.6
51,Luxembourg,FORTIS Championships Luxembourg,9/29/2007,2,Indoor,Hard,Semifinals,3,Hantuchova D.,Bartoli M.,10,11,2042,1999,6,2,6,2,,,2,0,Completed,1.8,1.9,1.8,1.95,1.75,2,1.741,2.25,1.8,1.95
51,Luxembourg,FORTIS Championships Luxembourg,9/29/2007,2,Indoor,Hard,Semifinals,3,Ivanovic A.,Zvonareva V.,6,27,2925,960,6,4,6,2,,,2,0,Completed,1.33,3.25,1.33,3.15,1.33,3.15,1.333,3.7,1.35,3.1
51,Luxembourg,FORTIS Championships Luxembourg,9/30/2007,2,Indoor,Hard,The Final,3,Ivanovic A.,Hantuchova D.,6,10,2925,2042,3,6,6,4,6,4,2,1,Completed,1.36,3.2,1.33,3.15,1.35,3.05,1.408,3.25,1.44,2.7
52,Seoul,Hansol Korea Open,9/24/2007,4,Outdoor,Hard,1st Round,3,Bremond S.,Nakamura A.,81,51,401,569,5,7,7,6,7,6,2,1,Completed,,,3.15,1.33,,,3.48,1.373,3.1,1.35
52,Seoul,Hansol Korea Open,9/24/2007,4,Outdoor,Hard,1st Round,3,Morita A.,Sugiyama A.,136,34,257,831,7,5,6,3,,,2,0,Completed,,,3.5,1.28,,,4.3,1.278,2.9,1.39
52,Seoul,Hansol Korea Open,9/24/2007,4,Outdoor,Hard,1st Round,3,Voskoboeva G.,Fedossova Y.,134,131,259.5,266,6,4,6,1,,,2,0,Completed,,,1.48,2.5,,,1.633,2.48,1.7,2.1
52,Seoul,Hansol Korea Open,9/24/2007,4,Outdoor,Hard,1st Round,3,Parmentier P.,Gallovits E.,91,74,380,419.5,6,2,6,4,,,2,0,Completed,,,1.72,2.05,,,1.862,2.06,1.95,1.8
