ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,IWW,IWL,SBW,SBL,B&WW,B&WL
51,New York,US Open,8/29/03,Grand Slam,Outdoor,Hard,2nd Round,5,Blake J.,Sargsian S.,35,52,6,3,6,4,4,6,7,6,,,3,1,Completed,1.286,3.5,1.2,4.25,1.2,3.3,1.25,3.5,,
51,New York,US Open,8/29/03,Grand Slam,Outdoor,Hard,2nd Round,5,Karlovic I.,Arazi H.,109,65,3,6,7,6,7,6,7,6,,,3,1,Completed,1.727,2,1.72,2.08,1.75,1.75,1.667,2.1,,
51,New York,US Open,8/29/03,Grand Slam,Outdoor,Hard,2nd Round,5,Schalken S.,Burgsmuller L.,12,85,4,6,2,6,6,2,6,2,6,0,3,2,Completed,1.167,4.5,1.14,5.5,1.15,3.8,1.143,5,,
51,New York,US Open,8/29/03,Grand Slam,Outdoor,Hard,2nd Round,5,Martin A.,Costa A.,63,24,6,3,6,3,3,6,6,2,,,3,1,Completed,2.5,1.5,2.55,1.5,2.2,1.45,2.375,1.533,,
51,New York,US Open,8/29/03,Grand Slam,Outdoor,Hard,2nd Round,5,Schuettler R.,Kiefer N.,8,62,6,1,7,5,2,6,6,4,,,3,1,Completed,1.333,3.25,1.3,3.45,1.3,2.7,1.286,3.25,,
51,New York,US Open,8/29/03,Grand Slam,Outdoor,Hard,2nd Round,5,El Aynaoui Y.,Nadal R.,21,45,7,6,6,3,7,6,,,,,3,0,Completed,1.615,2.2,1.72,2.08,1.55,2,1.727,2,,
51,New York,US Open,8/29/03,Grand Slam,Outdoor,Hard,2nd Round,5,Federer R.,Lisnard J.R.,2,94,6,1,6,2,6,0,,,,,3,0,Completed,1.03,10,1.04,10,1.03,5.5,1.04,9,,
51,New York,US Open,8/30/03,Grand Slam,Outdoor,Hard,2nd Round,5,Massu N.,Enqvist T.,42,143,6,3,6,2,7,5,,,,,3,0,Completed,2.1,1.667,1.95,1.82,2,1.55,2.1,1.667,,
51,New York,US Open,8/30/03,Grand Slam,Outdoor,Hard,2nd Round,5,Novak J.,Gambill J.M.,10,50,6,4,6,4,6,4,,,,,3,0,Completed,1.533,2.375,1.5,2.55,1.4,2.3,1.5,2.5,,
51,New York,US Open,8/30/03,Grand Slam,Outdoor,Hard,2nd Round,5,Moya C.,Moodie W.,7,95,6,2,7,6,6,3,,,,,3,0,Completed,1.25,3.75,1.35,3.15,1.25,3,1.333,3,,
51,New York,US Open,8/30/03,Grand Slam,Outdoor,Hard,2nd Round,5,Saretta F.,Lapentti N.,49,57,6,2,6,4,6,0,,,,,3,0,Completed,2,1.727,1.87,1.9,1.75,1.75,1.833,1.833,,
51,New York,US Open,8/30/03,Grand Slam,Outdoor,Hard,2nd Round,5,Roddick A.,Ljubicic I.,4,43,6,3,6,7,6,3,7,6,,,3,1,Completed,1.063,8,1.09,7,1.05,5,1.083,7,,
51,New York,US Open,8/30/03,Grand Slam,Outdoor,Hard,3rd Round,5,Srichaphan P.,Verdasco F.,11,119,6,3,6,4,6,3,,,,,3,0,Completed,1.14,5,1.15,5.25,1.1,4.5,1.125,5.5,,
51,New York,US Open,8/30/03,Grand Slam,Outdoor,Hard,3rd Round,5,Hewitt L.,Stepanek R.,6,46,6,1,3,0,,,,,,,1,0,Retired,1.14,5,1.2,4.3,1.15,3.8,1.167,4.5,,
51,New York,US Open,8/31/03,Grand Slam,Outdoor,Hard,3rd Round,5,Dent T.,Gonzalez F.,73,15,7,6,6,7,3,6,7,6,6,4,3,2,Completed,2.37,1.53,2.7,1.45,2.1,1.5,2.5,1.5,,
51,New York,US Open,8/31/03,Grand Slam,Outdoor,Hard,3rd Round,5,Bjorkman J.,Kucera K.,44,37,6,4,4,6,6,7,6,4,6,4,3,2,Completed,2.5,1.5,2.5,1.52,2.1,1.5,2.375,1.533,,
51,New York,US Open,8/31/03,Grand Slam,Outdoor,Hard,3rd Round,5,Coria G.,Carraz G.,5,100,7,5,6,1,7,5,,,,,3,0,Completed,1.08,7,1.1,6.5,1.1,4.5,1.1,6,,
51,New York,US Open,8/31/03,Grand Slam,Outdoor,Hard,3rd Round,5,Martin T.,Ginepri R.,93,40,6,7,7,6,6,4,6,4,,,3,1,Completed,1.83,1.83,1.95,1.82,1.75,1.75,2,1.727,,
51,New York,US Open,8/31/03,Grand Slam,Outdoor,Hard,3rd Round,5,Ferrero J.C.,Chela J.I.,3,41,7,5,7,5,6,1,,,,,3,0,Completed,1.5,2.5,1.42,2.8,1.4,2.3,1.4,2.75,,
51,New York,US Open,8/31/03,Grand Slam,Outdoor,Hard,3rd Round,5,Moya C.,Massu N.,7,42,7,5,6,4,3,6,6,3,,,3,1,Completed,1.36,3,1.4,2.9,1.3,2.7,1.4,2.75,,
51,New York,US Open,8/31/03,Grand Slam,Outdoor,Hard,3rd Round,5,El Aynaoui Y.,Novak J.,21,10,7,6,5,7,3,6,6,3,7,6,3,2,Completed,1.83,1.83,1.72,2,1.85,1.65,1.833,1.833,,
51,New York,US Open,8/31/03,Grand Slam,Outdoor,Hard,3rd Round,5,Agassi A.,Kafelnikov Y.,1,28,6,3,7,6,6,4,,,,,3,0,Completed,1.08,7,1.06,8.5,1.1,4.5,1.063,7,,
51,New York,US Open,8/31/03,Grand Slam,Outdoor,Hard,3rd Round,5,Schalken S.,Karlovic I.,12,109,7,6,7,6,7,6,,,,,3,0,Completed,1.36,3,1.45,2.7,1.4,2.3,1.444,2.625,,
51,New York,US Open,8/31/03,Grand Slam,Outdoor,Hard,3rd Round,5,Roddick A.,Saretta F.,4,49,6,1,6,3,6,3,,,,,3,0,Completed,1.06,8,1.05,9,1.05,5,1.071,7,,
51,New York,US Open,8/31/03,Grand Slam,Outdoor,Hard,3rd Round,5,Schuettler R.,Martin A.,8,63,6,1,6,4,6,2,,,,,3,0,Completed,1.16,4.5,1.15,5.25,1.2,3.3,1.167,4.5,,
51,New York,US Open,8/31/03,Grand Slam,Outdoor,Hard,3rd Round,5,Nalbandian D.,Philippoussis M.,13,20,7,5,6,7,6,3,6,2,,,3,1,Completed,2.1,1.66,2.2,1.65,1.85,1.65,2.1,1.667,,
51,New York,US Open,9/1/03,Grand Slam,Outdoor,Hard,3rd Round,5,Malisse X.,Tursunov D.,67,174,7,5,6,4,7,6,,,,,3,0,Completed,1.33,3.25,1.36,3.1,1.3,2.7,1.364,2.875,,
51,New York,US Open,9/1/03,Grand Slam,Outdoor,Hard,3rd Round,5,Federer R.,Blake J.,2,35,6,3,7,6,6,3,,,,,3,0,Completed,1.28,3.5,1.3,3.4,1.25,3,1.25,3.5,,
51,New York,US Open,9/3/03,Grand Slam,Outdoor,Hard,4th Round,5,Agassi A.,Dent T.,1,73,6,7,6,4,7,5,,,,,2,1,Retired,1.083,7,1.06,8,1.1,4.5,1.063,7,,
51,New York,US Open,9/4/03,Grand Slam,Outdoor,Hard,4th Round,5,Roddick A.,Malisse X.,4,67,6,3,6,4,7,6,,,,,3,0,Completed,1.071,7.5,1.09,7,1.1,4.5,1.063,7,,
51,New York,US Open,9/4/03,Grand Slam,Outdoor,Hard,4th Round,5,El Aynaoui Y.,Moya C.,21,7,7,6,7,6,4,6,6,4,,,3,1,Completed,2.375,1.533,2.4,1.55,2.1,1.5,2.5,1.5,,
51,New York,US Open,9/4/03,Grand Slam,Outdoor,Hard,4th Round,5,Nalbandian D.,Federer R.,13,2,3,6,7,6,6,4,6,3,,,3,1,Completed,3,1.364,2.9,1.4,2.5,1.35,3,1.333,,
51,New York,US Open,9/4/03,Grand Slam,Outdoor,Hard,4th Round,5,Coria G.,Bjorkman J.,5,44,6,2,6,3,4,6,6,2,,,3,1,Completed,1.286,3.5,1.3,3.45,1.25,3,1.05,8,,
51,New York,US Open,9/4/03,Grand Slam,Outdoor,Hard,4th Round,5,Ferrero J.C.,Martin T.,3,93,6,2,6,4,3,6,5,7,6,3,3,2,Completed,1.364,3,1.12,5.75,1.3,2.7,1.083,6.5,,
51,New York,US Open,9/4/03,Grand Slam,Outdoor,Hard,4th Round,5,Hewitt L.,Srichaphan P.,6,11,4,6,6,2,6,4,6,2,,,3,1,Completed,1.444,2.625,1.5,2.55,1.5,2.1,1.4,2.75,,
51,New York,US Open,9/4/03,Grand Slam,Outdoor,Hard,4th Round,5,Schalken S.,Schuettler R.,12,8,6,1,4,6,6,3,6,4,,,3,1,Completed,2.5,1.5,2.6,1.48,2,1.55,2.25,1.571,,
51,New York,US Open,9/5/03,Grand Slam,Outdoor,Hard,Quarterfinals,5,Agassi A.,Coria G.,1,5,6,4,6,3,7,5,,,,,3,0,Completed,1.25,3.75,1.25,3.75,1.25,3,1.222,3.75,,
51,New York,US Open,9/5/03,Grand Slam,Outdoor,Hard,Quarterfinals,5,Ferrero J.C.,Hewitt L.,3,6,4,6,6,3,7,6,6,1,,,3,1,Completed,2.75,1.4,2.65,1.46,2.5,1.35,2.75,1.4,,
51,New York,US Open,9/5/03,Grand Slam,Outdoor,Hard,Quarterfinals,5,Roddick A.,Schalken S.,4,12,6,4,6,2,6,3,,,,,3,0,Completed,1.083,7,1.07,8,1.1,4.5,1.063,7,,
51,New York,US Open,9/5/03,Grand Slam,Outdoor,Hard,Quarterfinals,5,Nalbandian D.,El Aynaoui Y.,13,21,7,6,6,2,3,6,7,5,,,3,1,Completed,1.4,2.75,1.52,2.5,1.45,2.2,1.444,2.625,,
51,New York,US Open,9/6/03,Grand Slam,Outdoor,Hard,Semifinals,5,Ferrero J.C.,Agassi A.,3,1,6,4,6,3,3,6,6,4,,,3,1,Completed,3.5,1.3,,,,,2.75,1.4,,
51,New York,US Open,9/6/03,Grand Slam,Outdoor,Hard,Semifinals,5,Roddick A.,Nalbandian D.,4,13,6,7,3,6,7,6,6,1,6,3,3,2,Completed,1.143,5.5,,,,,1.143,5,,
51,New York,US Open,9/7/03,Grand Slam,Outdoor,Hard,The Final,5,Roddick A.,Ferrero J.C.,4,3,6,3,7,6,6,3,,,,,3,0,Completed,1.444,2.75,1.47,2.65,1.5,2.2,1.4,2.75,,
52,Costa Do Sauipe,Brasil Open,9/8/03,International,Outdoor,Clay,1st Round,3,Goldstein P.,Browne F.,145,108,6,2,6,0,,,,,,,2,0,Completed,1.4,2.75,1.45,2.65,1.35,2.5,1.4,2.75,,
52,Costa Do Sauipe,Brasil Open,9/8/03,International,Outdoor,Clay,1st Round,3,Moodie W.,Miranda I.,82,113,6,4,6,4,,,,,,,2,0,Completed,1.4,2.75,1.45,2.65,1.4,2.3,1.4,2.75,,
52,Costa Do Sauipe,Brasil Open,9/9/03,International,Outdoor,Clay,1st Round,3,Delgado R.,Puerta M.,180,105,6,3,5,1,,,,,,,1,0,Retired,1.286,3.25,,,1.25,3,1.286,3.25,,
52,Costa Do Sauipe,Brasil Open,9/10/03,International,Outdoor,Clay,1st Round,3,Schalken S.,Saulnier C.,13,100,7,6,2,6,6,3,,,,,2,1,Completed,1.25,3.5,1.33,3.15,1.3,2.7,1.286,3.25,,
52,Costa Do Sauipe,Brasil Open,9/10/03,International,Outdoor,Clay,1st Round,3,Carraz G.,Popp A.,85,115,6,1,4,6,6,1,,,,,2,1,Completed,1.533,2.375,1.55,2.35,1.5,2.1,1.5,2.5,,
52,Costa Do Sauipe,Brasil Open,9/10/03,International,Outdoor,Clay,1st Round,3,Etlis G.,Vahaly B.,260,78,1,6,6,2,6,3,,,,,2,1,Completed,2.375,1.533,2.5,1.5,2.2,1.45,,,,
52,Costa Do Sauipe,Brasil Open,9/10/03,International,Outdoor,Clay,1st Round,3,Gamonal H.,Quintero M.,146,369,7,6,6,2,,,,,,,2,0,Completed,1.57,2.25,1.65,2.15,1.5,2.1,,,,
52,Costa Do Sauipe,Brasil Open,9/10/03,International,Outdoor,Clay,1st Round,3,Spadea V.,Canas G.,31,210,6,4,7,5,,,,,,,2,0,Completed,,,1.38,2.9,1.25,3,,,,
52,Costa Do Sauipe,Brasil Open,9/10/03,International,Outdoor,Clay,1st Round,3,Carlsen K.,Ferreiro F.,72,316,4,6,6,4,7,6,,,,,2,1,Completed,1.4,2.75,1.28,3.5,1.3,2.7,1.4,2.75,,
52,Costa Do Sauipe,Brasil Open,9/10/03,International,Outdoor,Clay,1st Round,3,Chela J.I.,Larkham T.,43,136,6,4,2,6,6,1,,,,,2,1,Completed,1.125,5.5,1.12,5.65,1.1,4.5,1.1,6,,
52,Costa Do Sauipe,Brasil Open,9/10/03,International,Outdoor,Clay,1st Round,3,Taino E.,Gonzalez F.,147,20,7,6,7,5,,,,,,,2,0,Completed,5.5,1.125,5.7,1.12,4.5,1.1,5.5,1.125,,
52,Costa Do Sauipe,Brasil Open,9/10/03,International,Outdoor,Clay,1st Round,3,Mello R.,Capdeville P.,173,522,6,7,6,0,6,3,,,,,2,1,Completed,1.5,2.5,1.53,2.4,1.35,2.5,,,,
52,Costa Do Sauipe,Brasil Open,9/10/03,International,Outdoor,Clay,1st Round,3,Schuettler R.,Sa A.,8,150,6,2,6,0,,,,,,,2,0,Completed,1.071,7.5,1.12,5.75,1.1,4.5,1.125,5.5,,
52,Costa Do Sauipe,Brasil Open,9/10/03,International,Outdoor,Clay,1st Round,3,Eschauer W.,Silva J.,96,360,5,7,7,6,7,6,,,,,2,1,Completed,1.5,2.5,1.5,2.5,1.35,2.5,,,,
52,Costa Do Sauipe,Brasil Open,9/10/03,International,Outdoor,Clay,1st Round,3,Saretta F.,Daniel M.,46,155,6,4,6,3,,,,,,,2,0,Completed,1.143,5,1.2,4.25,1.15,3.8,1.22,3.75,,
52,Costa Do Sauipe,Brasil Open,9/10/03,International,Outdoor,Clay,1st Round,3,Kuerten G.,Norman M.,14,77,6,3,6,2,,,,,,,2,0,Completed,1.25,3.5,1.22,4,1.2,3.3,1.2,4,,
52,Costa Do Sauipe,Brasil Open,9/11/03,International,Outdoor,Clay,2nd Round,3,Schalken S.,Carraz G.,13,85,7,5,6,4,,,,,,,2,0,Completed,1.333,3,1.36,3,1.35,2.5,1.333,3,,
52,Costa Do Sauipe,Brasil Open,9/11/03,International,Outdoor,Clay,2nd Round,3,Etlis G.,Taino E.,260,147,7,5,4,6,7,6,,,,,2,1,Completed,2.1,1.667,2.05,1.72,1.85,1.65,2,1.72,,
52,Costa Do Sauipe,Brasil Open,9/11/03,International,Outdoor,Clay,2nd Round,3,Schuettler R.,Goldstein P.,8,145,6,0,6,1,,,,,,,2,0,Completed,1.111,6,1.08,6.5,1.15,3.8,1.143,5,,
52,Costa Do Sauipe,Brasil Open,9/11/03,International,Outdoor,Clay,2nd Round,3,Mello R.,Chela J.I.,173,43,2,6,6,2,6,4,,,,,2,1,Completed,4.5,1.167,5,1.15,4.5,1.1,4.5,1.167,,
52,Costa Do Sauipe,Brasil Open,9/11/03,International,Outdoor,Clay,2nd Round,3,Spadea V.,Gamonal H.,31,146,6,1,2,6,3,1,,,,,1,1,Retired,1.25,3.75,1.2,4.25,1.2,3.3,1.222,3.75,,
52,Costa Do Sauipe,Brasil Open,9/11/03,International,Outdoor,Clay,2nd Round,3,Carlsen K.,Moodie W.,72,82,7,5,6,7,6,3,,,,,2,1,Completed,2.375,1.533,2.35,1.55,1.9,1.6,2.2,1.61,,
52,Costa Do Sauipe,Brasil Open,9/11/03,International,Outdoor,Clay,2nd Round,3,Delgado R.,Saretta F.,180,46,2,6,6,3,6,4,,,,,2,1,Completed,2.75,1.4,2.65,1.45,2.2,1.45,2.75,1.4,,
52,Costa Do Sauipe,Brasil Open,9/12/03,International,Outdoor,Clay,2nd Round,3,Kuerten G.,Eschauer W.,14,96,6,2,6,1,,,,,,,2,0,Completed,1.125,5.5,1.1,6.25,1.1,4.5,1.143,5,,
52,Costa Do Sauipe,Brasil Open,9/12/03,International,Outdoor,Clay,Quarterfinals,3,Schuettler R.,Delgado R.,8,180,6,1,6,3,,,,,,,2,0,Completed,1.25,3.75,1.25,3.7,1.25,3,1.2,4,,
52,Costa Do Sauipe,Brasil Open,9/12/03,International,Outdoor,Clay,Quarterfinals,3,Etlis G.,Carlsen K.,260,72,6,4,6,7,6,3,,,,,2,1,Completed,2.5,1.5,2.5,1.5,2,1.55,2.62,1.44,,
52,Costa Do Sauipe,Brasil Open,9/12/03,International,Outdoor,Clay,Quarterfinals,3,Schalken S.,Spadea V.,13,31,7,6,6,2,,,,,,,2,0,Completed,1.444,2.625,1.42,2.75,1.4,2.3,1.4,2.75,,
52,Costa Do Sauipe,Brasil Open,9/12/03,International,Outdoor,Clay,Quarterfinals,3,Kuerten G.,Mello R.,14,173,6,2,6,2,,,,,,,2,0,Completed,1.143,5,1.15,5,1.05,5,1.125,5.5,,
52,Costa Do Sauipe,Brasil Open,9/13/03,International,Outdoor,Clay,Semifinals,3,Schalken S.,Etlis G.,13,260,6,1,2,0,,,,,,,1,0,Retired,1.167,4.5,1.16,4.8,1.1,4.5,1.167,4.5,,
52,Costa Do Sauipe,Brasil Open,9/13/03,International,Outdoor,Clay,Semifinals,3,Schuettler R.,Kuerten G.,8,14,6,4,2,6,7,5,,,,,2,1,Completed,1.833,1.833,1.9,1.85,1.7,1.8,1.833,1.833,,
52,Costa Do Sauipe,Brasil Open,9/14/03,International,Outdoor,Clay,The Final,3,Schalken S.,Schuettler R.,13,8,6,2,6,4,,,,,,,2,0,Completed,2.1,1.667,2.15,1.65,1.9,1.6,2.1,1.667,,
53,Bucharest,Open Romania,9/8/03,International,Outdoor,Clay,1st Round,3,Martin A.,Mutis O.,59,93,6,3,6,2,,,,,,,2,0,Completed,1.667,2.1,1.62,2.2,1.45,2.2,1.667,2.1,,
53,Bucharest,Open Romania,9/8/03,International,Outdoor,Clay,1st Round,3,van Lottum J.,Montanes A.,87,94,3,6,6,2,6,0,,,,,2,1,Completed,2,1.727,2,1.75,2,1.55,2,1.727,,
53,Bucharest,Open Romania,9/8/03,International,Outdoor,Clay,1st Round,3,Sargsian S.,Squillari F.,53,99,6,2,6,2,,,,,,,2,0,Completed,,,1.5,2.5,1.35,2.5,1.444,2.625,,
53,Bucharest,Open Romania,9/8/03,International,Outdoor,Clay,1st Round,3,Melzer J.,Beck K.,81,71,4,6,6,1,7,6,,,,,2,1,Completed,1.667,2.1,1.82,1.92,1.6,1.9,,,,
53,Bucharest,Open Romania,9/8/03,International,Outdoor,Clay,1st Round,3,Sanchez D.,Corretja A.,50,122,6,2,6,3,,,,,,,2,0,Completed,2,1.727,1.8,1.95,1.75,1.75,1.833,1.833,,
53,Bucharest,Open Romania,9/8/03,International,Outdoor,Clay,1st Round,3,Mathieu P.H.,Koubek S.,52,64,6,2,6,3,,,,,,,2,0,Completed,1.833,1.833,1.9,1.85,1.75,1.75,1.833,1.833,,
53,Bucharest,Open Romania,9/9/03,International,Outdoor,Clay,1st Round,3,Portas A.,Moraru G.,90,437,6,3,6,1,,,,,,,2,0,Completed,1.2,4,,,1.2,3.3,1.12,5.5,,
53,Bucharest,Open Romania,9/9/03,International,Outdoor,Clay,1st Round,3,Blanco G.,Ferrer D.,98,63,6,2,6,3,,,,,,,2,0,Completed,3,1.333,2.7,1.43,2.5,1.35,2.75,1.4,,
53,Bucharest,Open Romania,9/9/03,International,Outdoor,Clay,1st Round,3,Massu N.,Horna L.,42,75,7,6,6,3,,,,,,,2,0,Completed,1.333,3,1.45,2.65,1.15,3.8,1.333,3,,
53,Bucharest,Open Romania,9/9/03,International,Outdoor,Clay,1st Round,3,Rochus C.,Vicente F.,91,70,6,3,6,0,,,,,,,2,0,Completed,1.833,1.833,2.1,1.68,1.85,1.65,1.833,1.833,,
53,Bucharest,Open Romania,9/9/03,International,Outdoor,Clay,1st Round,3,Andreev I.,Davydenko N.,121,37,7,5,6,7,6,0,,,,,2,1,Completed,,,,,,,,,,
53,Bucharest,Open Romania,9/9/03,International,Outdoor,Clay,1st Round,3,Hanescu V.,Waske A.,84,118,4,6,6,4,7,6,,,,,2,1,Completed,1.533,2.375,1.45,2.6,1.45,2.2,,,,
53,Bucharest,Open Romania,9/9/03,International,Outdoor,Clay,1st Round,3,Cermak F.,Burgsmuller L.,291,83,6,7,6,1,6,2,,,,,2,1,Completed,2.25,1.57,,,,,,,,
53,Bucharest,Open Romania,9/9/03,International,Outdoor,Clay,1st Round,3,Acasuso J.,Seppi A.,74,268,2,6,6,3,6,4,,,,,2,1,Completed,1.286,3.25,,,1.4,2.3,,,,
53,Bucharest,Open Romania,9/9/03,International,Outdoor,Clay,1st Round,3,Moldovan I.,Behrend T.,393,79,6,4,6,1,,,,,,,2,0,Completed,2.875,1.364,3.3,1.3,2.7,1.3,3,1.333,,
53,Bucharest,Open Romania,9/9/03,International,Outdoor,Clay,1st Round,3,Sabau R.,Ramirez-Hidalgo R.,214,76,6,3,6,1,,,,,,,2,0,Completed,3.25,1.286,4,1.22,3,1.25,4,1.2,,
53,Bucharest,Open Romania,9/10/03,International,Outdoor,Clay,2nd Round,3,Sanchez D.,Melzer J.,50,81,7,6,6,4,,,,,,,2,0,Completed,1.333,3.25,1.35,3.15,1.35,2.5,,,,
53,Bucharest,Open Romania,9/10/03,International,Outdoor,Clay,2nd Round,3,Mathieu P.H.,Portas A.,52,90,6,2,6,1,,,,,,,2,0,Completed,1.5,2.5,1.48,2.55,1.5,2.1,1.571,2.25,,
53,Bucharest,Open Romania,9/10/03,International,Outdoor,Clay,2nd Round,3,Sargsian S.,Moldovan I.,53,393,7,5,6,1,,,,,,,2,0,Completed,1.333,3.25,1.22,4,1.2,3.3,1.286,3.25,,
53,Bucharest,Open Romania,9/10/03,International,Outdoor,Clay,2nd Round,3,Sabau R.,Martin A.,214,59,6,4,0,6,6,4,,,,,2,1,Completed,2.875,1.364,3.25,1.31,3,1.25,2.875,1.364,,
53,Bucharest,Open Romania,9/12/03,International,Outdoor,Clay,2nd Round,3,Massu N.,Cermak F.,42,291,6,3,6,3,,,,,,,2,0,Completed,1.16,4.5,1.18,4.5,1.2,3.3,1.2,4,,
53,Bucharest,Open Romania,9/12/03,International,Outdoor,Clay,2nd Round,3,Hanescu V.,Rochus C.,84,91,6,3,6,4,,,,,,,2,0,Completed,1.533,2.375,1.53,2.4,1.55,2,1.533,2.375,,
53,Bucharest,Open Romania,9/12/03,International,Outdoor,Clay,2nd Round,3,van Lottum J.,Blanco G.,87,98,6,1,7,6,,,,,,,2,0,Completed,2.375,1.533,2.65,1.45,2.2,1.45,2.5,1.5,,
53,Bucharest,Open Romania,9/12/03,International,Outdoor,Clay,2nd Round,3,Acasuso J.,Andreev I.,74,121,6,2,4,6,6,2,,,,,2,1,Completed,1.364,3,1.45,2.65,1.4,2.3,1.364,2.875,,
53,Bucharest,Open Romania,9/13/03,International,Outdoor,Clay,Quarterfinals,3,Sabau R.,Sargsian S.,214,53,2,6,6,3,6,4,,,,,2,1,Completed,2.75,1.4,2.8,1.4,2.7,1.3,2.75,1.4,,
53,Bucharest,Open Romania,9/13/03,International,Outdoor,Clay,Quarterfinals,3,Sanchez D.,Mathieu P.H.,50,52,6,4,2,6,6,3,,,,,2,1,Completed,2.2,1.615,2.2,1.62,1.9,1.6,2,1.72,,
53,Bucharest,Open Romania,9/13/03,International,Outdoor,Clay,Quarterfinals,3,Massu N.,Hanescu V.,42,84,6,4,6,1,,,,,,,2,0,Completed,,,,,,,1.25,3.5,,
53,Bucharest,Open Romania,9/14/03,International,Outdoor,Clay,Quarterfinals,3,Acasuso J.,van Lottum J.,74,87,4,6,6,2,6,3,,,,,2,1,Completed,1.44,2.62,,,1.45,2.2,1.44,2.62,,
53,Bucharest,Open Romania,9/14/03,International,Outdoor,Clay,Semifinals,3,Massu N.,Sabau R.,42,214,6,1,6,4,,,,,,,2,0,Completed,,,,,,,1.286,3.25,,
53,Bucharest,Open Romania,9/14/03,International,Outdoor,Clay,Semifinals,3,Sanchez D.,Acasuso J.,50,74,6,7,7,6,6,3,,,,,2,1,Completed,,,,,,,,,,
53,Bucharest,Open Romania,9/14/03,International,Outdoor,Clay,The Final,3,Sanchez D.,Massu N.,50,42,6,2,6,2,,,,,,,2,0,Completed,,,,,,,,,,
54,Bangkok,Thailand Open,9/22/03,International,Indoor,Hard,1st Round,3,Popp A.,Eschauer W.,115,110,7,5,6,3,,,,,,,2,0,Completed,,,,,,,,,,
54,Bangkok,Thailand Open,9/22/03,International,Indoor,Hard,1st Round,3,Ancic M.,Chiudinelli M.,71,326,6,4,4,6,6,3,,,,,2,1,Completed,,,,,,,,,,
54,Bangkok,Thailand Open,9/22/03,International,Indoor,Hard,1st Round,3,Ljubicic I.,Saulnier C.,45,99,7,5,3,6,7,6,,,,,2,1,Completed,1.571,2.25,1.55,2.35,1.5,2.1,1.571,2.25,,
54,Bangkok,Thailand Open,9/23/03,International,Indoor,Hard,1st Round,3,Erlich J.,Ratiwatana S.,557,919,7,5,1,6,6,4,,,,,2,1,Completed,,,,,,,,,,
54,Bangkok,Thailand Open,9/23/03,International,Indoor,Hard,1st Round,3,Ascione T.,Miranda I.,114,109,6,3,6,2,,,,,,,2,0,Completed,1.833,1.833,1.82,1.92,1.75,1.75,1.83,1.83,,
54,Bangkok,Thailand Open,9/23/03,International,Indoor,Hard,1st Round,3,Vahaly B.,Crabb J.,79,299,7,5,2,1,,,,,,,1,0,Retired,1.4,2.75,1.48,2.55,1.35,2.5,,,,
54,Bangkok,Thailand Open,9/23/03,International,Indoor,Hard,1st Round,3,Nieminen J.,Udomchoke D.,37,191,6,4,6,1,,,,,,,2,0,Completed,1.125,5.5,1.15,5,1.1,4.5,1.143,5,,
54,Bangkok,Thailand Open,9/24/03,International,Indoor,Hard,1st Round,3,Ulihrach B.,Sanguinetti D.,151,97,6,2,6,3,,,,,,,2,0,Completed,1.727,2,1.7,2.08,1.8,1.7,1.727,2,,
54,Bangkok,Thailand Open,9/24/03,International,Indoor,Hard,1st Round,3,Bogomolov A.,Galimberti G.,116,127,6,3,6,3,,,,,,,2,0,Completed,,,1.3,3.35,1.35,2.5,1.36,2.87,,
54,Bangkok,Thailand Open,9/24/03,International,Indoor,Hard,1st Round,3,Carlsen K.,Ram A.,68,366,3,6,6,3,7,6,,,,,2,1,Completed,1.333,3.25,1.28,3.5,1.3,2.7,1.25,3.5,,
54,Bangkok,Thailand Open,9/24/03,International,Indoor,Hard,1st Round,3,Thomann N.,Amritraj P.,123,333,5,7,6,3,6,3,,,,,2,1,Completed,1.25,3.75,1.28,3.5,1.25,3,1.2,4,,
54,Bangkok,Thailand Open,9/24/03,International,Indoor,Hard,1st Round,3,Dent T.,Moodie W.,54,80,6,1,6,4,,,,,,,2,0,Completed,,,1.48,2.55,1.35,2.5,1.364,2.875,,
54,Bangkok,Thailand Open,9/24/03,International,Indoor,Hard,1st Round,3,Carraz G.,Santoro F.,85,50,3,6,7,6,6,1,,,,,2,1,Completed,1.833,1.833,1.85,1.9,1.75,1.75,1.833,1.833,,
54,Bangkok,Thailand Open,9/24/03,International,Indoor,Hard,1st Round,3,Ferrero J.C.,Norman D.,1,125,7,5,7,6,,,,,,,2,0,Completed,1.083,7,1.15,5,1.1,4.5,1.125,5.5,,
54,Bangkok,Thailand Open,9/24/03,International,Indoor,Hard,1st Round,3,Srichaphan P.,Voltchkov V.,11,87,0,6,6,3,6,2,,,,,2,1,Completed,1.125,5.5,1.16,4.8,1.1,4.5,1.167,4.5,,
54,Bangkok,Thailand Open,9/24/03,International,Indoor,Hard,1st Round,3,Moya C.,Luxa P.,6,402,6,4,6,3,,,,,,,2,0,Completed,1.1,6.5,1.1,6.2,1.1,4.5,,,,
